2.705491149744451818e+00,1.808890126338701831e+00,1.253299736138045350e+00,1.388731482903038827e+00,1.176913807637939069e+00,2.444921879247832663e+00,2.423295196956761099e+00,1.881287520131901481e+00,2.361298606837435976e+00
2.145916366885405768e+00,1.899831299960712983e+00,1.083337515760936176e+00,1.315062841652197889e+00,1.156288868778765577e+00,2.506056586047536783e+00,2.451554429216771691e+00,1.595778638945775540e+00,2.396753470072626513e+00
2.266959882988047514e+00,1.682979582747107017e+00,9.339584081055651854e-01,1.208047558068849003e+00,1.142931109936902612e+00,2.302614673553764035e+00,2.353986366265053309e+00,1.813921219805896268e+00,2.279104109359406660e+00
2.245190814034311089e+00,1.462406166346753578e+00,1.044456454342395313e+00,1.232891561063512276e+00,1.091215164812856075e+00,2.347225954741862797e+00,2.338934700283972656e+00,1.794524017704231422e+00,2.177921898563675907e+00
2.238146936207913384e+00,1.686907315227692772e+00,9.823193758223800476e-01,1.189899241000423435e+00,1.117025780354272024e+00,2.391272903619199752e+00,2.438049139581831781e+00,1.846839130813195062e+00,2.265145421771249890e+00
2.294078733125871850e+00,2.209544220324525465e+00,1.336223102560015086e+00,1.639907051227118995e+00,1.441586570519722388e+00,1.857857954723632021e+00,2.486043813644566391e+00,2.140569372261039494e+00,2.416676180803711382e+00
2.707653505576970598e+00,1.932547180169798207e+00,1.342318040189661943e+00,1.533468504980503688e+00,1.496402422241361885e+00,2.686822920146523686e+00,2.514544697261531070e+00,2.167978254140007000e+00,2.559107549233588408e+00
2.311508130618921353e+00,1.734423003810622088e+00,1.072672055893242549e+00,1.436922190862225168e+00,1.302077659755833228e+00,2.424516444498563850e+00,2.337328879453875352e+00,1.637149137324730441e+00,2.450602556827516931e+00
2.245985718706314582e+00,1.926768493341658228e+00,1.046739350399074509e+00,1.254921072803984128e+00,1.418411604642602519e+00,1.866990593759547012e+00,2.457905526615046465e+00,1.460280209362440740e+00,1.931856461698974847e+00
