Participant,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
50,-0.30053771,-0.08288226,-0.30678418,257.92999999999995,4.449999999999989,9.390294549332307,3.408326548860492,257.92999999999995,4.449999999999989,19.559983546259197,7.099544201276405
50,-0.35450214,-0.0054129,-0.26705369,98.38999999999999,5.569999999999993,11.367148704620135,3.590000674793357,,,23.67777075172374,7.477971405594564
50,-0.34399199,0.03203123,-0.22778361,555.38,493.87,9.529992623968901,3.613479697521208,,,19.850974635727223,7.526878209936677
50,-0.41472533,-0.03082172,-0.24580158,346.65999999999997,-90.5,6.812771108416775,2.063189284510687,346.65999999999997,-90.5,14.191002218832143,4.297623279635762
50,-0.40604275,0.00324017,-0.23488395,-377.23,-52.95999999999998,8.69495499169797,2.6171948805454264,-377.23,-52.95999999999998,18.111591247706873,5.451616936176124
50,-0.41343492,-0.05409519,-0.23844199,264.69000000000005,-124.82,6.696532215189758,2.123959103708685,264.69000000000005,-124.82,13.948876604240267,4.42420681302519
50,-0.36195484,-0.00665537,-0.2206721,0.0,0.0,16.78777038464338,4.648427516477978,,,34.968925711212165,9.68267451682363
50,-0.42746174,-0.39451581,-0.26338026,0.0,0.0,34.86684539330574,15.068950468220518,,,72.62763895425586,31.388623825303338
50,-0.3692176,0.03874639,-0.37985241,10.279999999999973,4.310000000000002,36.98088496491336,11.109042571385528,,,77.03118338191453,23.14013567619606
50,-0.36063766,-0.02093409,-0.33754492,421.49,-146.59,84.17900624148129,42.089503120740645,421.49,-146.59,175.34487000100555,87.67243500050277
50,-0.36853516,0.02976953,-0.38136443,320.57000000000005,-138.4,9.371340355523072,2.3618230832625584,320.57000000000005,-138.4,19.52050196055456,4.91967748243591
50,-0.36429816,0.06536527,-0.41162443,489.30999999999995,-64.6,8.74965993484114,2.920546492664554,489.30999999999995,-64.6,18.2255416442741,6.083498344220267
50,-0.38177723,-0.12090968,-0.34443161,185.96000000000004,-122.19,15.858508501581332,4.778308994011162,,,33.033273208793915,9.95321763452525
50,-0.3279289,-0.06440975,-0.38718435,-111.18,-66.44,-8.541913904714336,2.789355155499569,,,-17.792806663519965,5.810226788905602
50,-0.35525745,0.02113153,-0.43012515,304.6,-132.16,-29.67190928115791,8.938787821249718,304.6,-132.16,-61.80658703265193,18.619495031663163
50,-0.32962948,0.02752637,-0.45120776,333.69000000000005,-223.1,21.91145307949105,6.741348162236774,333.69000000000005,-223.1,45.64155676457986,14.042228221939201
50,-0.33956808,0.0340582,-0.39749423,442.23,-198.47,8.054023235602426,2.658360326693655,442.23,-198.47,16.776530399759853,5.537364560502883
50,-0.3678821,0.02292277,-0.41307512,386.73,-71.41999999999999,7.158077498723141,2.781475571223261,386.73,-71.41999999999999,14.910275429840302,5.793813614858054
