Participant,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
30,-0.30493006,-0.21487294,-0.36972341,194.91999999999996,3.9799999999999898,13.987195951548081,5.455643550579297,,,31.79289639786879,12.400677790466743
30,-0.27277324,-0.25856099,-0.43523404,398.99,538.44,11.703768248507677,3.335608109109643,,,26.60266522885795,7.581837232006221
30,-0.23271284,-0.23344611,-0.31252757,330.73,-167.62,11.773750431509365,3.48407826619665,330.73,-167.62,26.761734730820788,7.919309899064986
30,-0.21832627,-0.27604455,-0.3247104,257.79999999999995,-92.19,12.193147408702936,3.9704383459667723,257.79999999999995,-92.19,27.715024059981776,9.024806360382474
30,-0.26021561,-0.20436829,-0.28374371,62.82000000000005,-59.22,11.326664956728148,3.5359243234230475,,,25.745509446643084,8.037155987140588
30,-0.24150841,-0.1943474,-0.27234349,221.55999999999995,-132.97,12.090665258593619,3.734887358842922,,,27.482082132783297,8.489398966649961
30,-0.19503106,-0.30273959,-0.28273618,-155.45,-139.6,-10.305982824505238,3.473411346790471,,,-23.425498960100406,7.895063991254743
30,-0.18130805,-0.32468235,-0.30492911,-308.25,-179.55,-12.235344565248866,4.004794197242416,-308.25,-179.55,-27.810938196810675,9.102897210332012
30,-0.18193474,-0.30329129,-0.29278854,-225.86,-177.07999999999998,-10.475926309608354,5.409528335091831,,,-23.81178050173979,12.295857905663732
30,-0.22138841,-0.26638788,-0.34711275,-531.0,-419.0,10.423012470429752,3.175146971203998,,,23.691507345286826,7.217109065546689
30,-0.18184498,-0.21208324,-0.30538583,216.35000000000002,-82.22,12.505368536752357,4.505353766112027,,,28.42470268403811,10.240669110372638
30,-0.35038286,-0.38527459,-0.28124759,-493.51,-106.12,-14.707599335504199,2.0237327049106852,-493.51,-106.12,-33.43037328960104,4.599944438261989
30,-0.33437848,-0.14795527,-0.21815214,300.34000000000003,-155.96,10.897449581093213,1.5740696661291054,300.34000000000003,-155.96,24.769902897824874,3.5778603511114557
30,-0.33468148,-0.12546593,-0.2252032,356.0,-215.15,13.288371963782765,1.9490681607807971,356.0,-215.15,30.204469473678227,4.430231929454752
30,-0.36212105,-0.10055611,-0.2492118,453.26,-163.04,15.744835892595063,2.420228097774526,453.26,-163.04,35.78801198386858,5.501178466241498
30,-0.35331246,-0.13545249,-0.22620323,325.58000000000004,-197.39,10.813041835920899,1.5752426658786476,325.58000000000004,-197.39,24.578044093048206,3.580526579542166
30,-0.33561337,-0.13956374,-0.2260392,375.98,-137.29,12.691289079911883,1.4360759499724338,375.98,-137.29,28.847300078639712,3.2642006342873433
30,-0.35839707,-0.10851456,-0.2403332,322.47,-180.17,14.864584549897586,2.2182352712879663,322.47,-180.17,33.78720068191721,5.04204877163755
30,-0.34434551,-0.10977849,-0.22551179,486.37,-242.38,15.945364387139065,2.515922779159287,486.37,-242.38,36.2438132519671,5.718692477029061
30,-0.36530501,-0.12007802,-0.23353337,394.39,-181.89,14.312210237462182,2.188576725771128,394.39,-181.89,32.531653869751544,4.974634897677776
30,-0.33344331,-0.15546741,-0.22922422,343.48,-160.6,11.060987608174734,1.6646041267649956,343.48,-160.6,25.141624833381172,3.783645180136835
30,-0.36430693,-0.13638169,-0.23321877,384.83000000000004,-156.39,12.525574008817946,1.9775920818845965,384.83000000000004,-156.39,28.470629722043192,4.495066802123688
30,-0.37174702,-0.11858862,-0.24227035,337.30999999999995,-147.09,14.22250339869758,2.2735289031479518,337.30999999999995,-147.09,32.3277502252396,5.167731196855293
30,-0.37674221,-0.13789636,-0.26205859,562.55,275.33000000000004,12.581849883918665,1.6768952539335222,562.55,275.33000000000004,28.598544786147126,3.811582912190895
30,-0.3257294,-0.12113207,-0.23811869,369.96000000000004,-156.9,16.03711319466844,2.0885484941654973,369.96000000000004,-156.9,36.45235829148137,4.747270727238174
30,-0.35904723,-0.11376988,-0.23794048,463.33000000000004,-152.45999999999998,15.465273456125662,3.0127653187818844,463.33000000000004,-152.45999999999998,35.15256656577363,6.848015569591222
30,-0.35619882,-0.33217046,-0.26024407,-446.86,-206.76,-14.554852827603664,2.1932722023864493,-446.86,-206.76,-33.08318047714313,4.9853077160243995
30,-0.31670305,-0.33215174,-0.24807341,-434.65,-195.04000000000002,-16.22635138047888,2.5394410622908836,-434.65,-195.04000000000002,-36.8824966878285,5.772149534587179
30,-0.34367171,-0.13252985,-0.22977753,623.81,429.76,14.3737630162179,2.3259439823901635,,,32.67156333586329,5.286870671972842
