Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
69,1.0,-0.35076758,-0.27357891,-0.2711753,-122.32000000000005,-122.37,-11.062890855472293,1.5772790087238242,-266.77,-54.349999999999994,-24.3162341003281,3.4668592611749656
69,1.0,-0.35725862,-0.27355954,-0.27466214,-122.66999999999996,-127.13999999999999,-11.176535412933532,1.5846789680955062,-266.77,-54.349999999999994,-24.566024837627904,3.483124371873922
69,1.0,-0.35666123,-0.27372423,-0.27425152,-124.08000000000004,-143.62,-11.428747453161217,1.5921543139809184,-266.77,-54.349999999999994,-25.120386902048352,3.4995551821300577
69,1.0,-0.34840715,-0.27246958,-0.27393344,-120.26999999999998,-7.569999999999993,-11.683189710746468,1.5997179286052559,-266.77,-54.349999999999994,-25.679650984220736,3.516180007074352
69,1.0,-0.34658748,-0.2722058,-0.27408651,-118.44000000000005,-7.699999999999989,-11.93834328576338,1.6073664383264576,-266.77,-54.349999999999994,-26.240478542107912,3.5329914314415536
69,1.0,-0.32087421,-0.29739931,-0.27494535,-148.61,-80.63,-13.255547786800848,1.8062780831420575,-266.77,-54.349999999999994,-29.135694035388266,3.9701992267462423
69,1.0,-0.32555592,-0.29790848,-0.27482253,-143.14,-83.53999999999999,-13.384406474021262,1.8158907761394119,-266.77,-54.349999999999994,-29.41892542989873,3.991327925954428
69,1.0,-0.33051142,-0.2987791,-0.27562523,-139.59000000000003,-94.03999999999999,-13.444632161839081,1.8256053009082507,-266.77,-54.349999999999994,-29.5513014917223,4.012680451396335
69,1.0,-0.33574733,-0.30117786,-0.27606544,-117.16999999999996,-119.57,-13.505523568636534,1.835411323255471,-266.77,-54.349999999999994,-29.6851408038631,4.034234088515527
69,1.0,-0.33057803,-0.29843205,-0.2804552,-114.96000000000004,-133.31,-13.566827581606333,1.8453220454244388,-266.77,-54.349999999999994,-29.81988702437072,4.056017855842915
69,1.0,-0.32453224,-0.32382673,-0.28077143,-266.77,-54.349999999999994,-16.614499573836174,2.516023860601199,-266.77,-54.349999999999994,-36.51867006329191,5.530220445601433
69,1.0,-0.32843411,-0.32963711,-0.28579402,45.809999999999945,-46.28999999999999,-16.692945577389548,2.535422789202671,-266.77,-54.349999999999994,-36.691094379102225,5.572859290667468
69,1.0,-0.33041462,-0.33254278,-0.28628311,-86.75,-57.650000000000006,-16.758538219496206,2.5514936481186687,-266.77,-54.349999999999994,-36.83526700645266,5.608183038564835
69,1.0,-0.32949927,-0.32987633,-0.28387478,-117.97000000000003,-121.31,-16.85693413709591,2.569566911324264,-266.77,-54.349999999999994,-37.051541233336806,5.647908071090731
69,1.0,-0.33083308,-0.33020863,-0.28279614,50.620000000000005,-121.53,-16.923971381542895,2.58787374356341,-266.77,-54.349999999999994,-37.198889096631284,5.688146488352375
69,2.0,-0.26294225,-0.14862061,-0.27766541,123.12,-69.69999999999999,10.956939396590428,1.6252516908605799,366.26,-185.24,24.08335279370576,3.572303216511555
69,2.0,-0.26464748,-0.14942436,-0.27838188,366.26,-185.24,10.797641097105286,1.6332557267161691,366.26,-185.24,23.73321513143742,3.58989608732214
69,2.0,-0.2684831,-0.14922409,-0.28044903,352.94000000000005,-194.54000000000002,10.784909703457057,1.6398557346516558,352.94000000000005,-194.54000000000002,23.70523152819861,3.60440290476434
69,2.0,-0.26953474,-0.15257642,-0.27934852,247.34000000000003,-175.72,10.880482056454166,1.6472505125075747,352.94000000000005,-194.54000000000002,23.915299560086257,3.620656626491648
69,2.0,-0.2704325,-0.15499115,-0.28140783,337.21000000000004,-212.3,10.855104804113678,1.6547030100710307,337.21000000000004,-212.3,23.859520359441863,3.6370372161361253
69,2.0,-0.26807904,-0.14981458,-0.27718896,408.15999999999997,-267.1,12.302243628487744,1.8835672994994939,408.15999999999997,-267.1,27.040331495416062,4.1400809242998875
69,2.0,-0.26986241,-0.14770181,-0.27690014,409.65999999999997,-264.03,12.392536463679882,1.8990320889456598,409.65999999999997,-264.03,27.23879514716838,4.17407253150256
69,2.0,-0.27069211,-0.150096,-0.27837417,313.39,-218.75,12.409124104459632,1.9078301949777243,313.39,-218.75,27.27525478160227,4.193410768561037
69,2.0,-0.26974019,-0.147102,-0.2785117,315.28,-224.77,12.501035692041073,1.9177046689753796,315.28,-224.77,27.477276451106277,4.215114862407884
69,2.0,-0.26890621,-0.14601058,-0.2808474,317.6,-229.4,12.593268733235409,1.9276702967290147,317.6,-229.4,27.68000467565143,4.237019312210375
69,2.0,-0.26437047,-0.1410441,-0.27732784,394.3599999999999,-239.85,14.608999614886299,2.2660640838910684,394.3599999999999,-239.85,32.11058115352009,4.980808856392569
69,2.0,-0.26644343,-0.14006004,-0.27778071,400.6600000000001,-246.97,14.617686311520819,2.2797109793274375,400.6600000000001,-246.97,32.12967451272276,5.010804732561706
69,2.0,-0.26820546,-0.13744818,-0.28036159,403.46000000000004,-254.97,14.765349606012537,2.2935138862716204,403.46000000000004,-254.97,32.45423843401556,5.041143522025022
