Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
11,29.0,28.14039953948712,14.102218573944914,2.272713399024707,12.18,12.663179792769204,32.42100050149936,5.224968104357801
11,37.0,29.1674868011936,15.349192580308356,2.3964567314329095,15.54,13.125369060537121,35.28779374212891,5.50945402556426
11,45.0,46.98924222307143,18.01834376576542,2.8150284195841024,18.9,21.145159000382144,41.424172317494694,6.4717503366238525
11,45.0,46.07113369698207,22.298671822421543,3.654499061606053,18.9,20.732010163641934,51.264646519747124,8.401693342632313
11,45.0,30.43343156562252,22.041693117498728,3.5767375011378952,18.9,13.695044204530134,50.67385247712957,8.222919515116022
11,41.0,36.6944838557344,16.166380863714277,2.6126493485839273,17.22,16.51251773508048,37.166509605679124,6.00648085239445
11,38.0,32.289055789897446,15.722387113681027,2.0265877560355996,15.959999999999999,14.530075105453852,36.14576797435268,4.659125251125845
11,-45.0,36.20855812363344,19.273227027191563,2.6025242017948695,-18.9,16.293851155635046,44.309148935513406,5.983203139926406
11,-45.0,31.308993599039454,21.999211747969355,3.5547579008712376,-18.9,14.089047119567754,50.576187808581544,8.172388414102976
11,-31.0,43.85349107014344,29.345236307828966,4.877546519907455,-13.02,19.73407098156455,67.4646982716988,11.213479449267236
11,-45.0,41.74034860074589,27.54351638222863,4.521165905783533,-18.9,18.783156870335652,63.32254416274362,10.394160417396343
11,-45.0,41.61868056029664,36.203015562758615,6.0307824010904945,-18.9,18.72840625213349,83.23073277878206,13.864768740107046
11,-31.0,31.08431826054116,44.494438836928104,7.274020628811268,-13.02,,102.29271488609771,16.7229734256371
11,-21.0,28.994315111719835,58.13070162088096,8.592456491795296,-8.82,13.047441800273926,133.64248302640533,19.754057474637385
11,45.0,53.31971247491203,34.229622040291254,5.703370351191181,18.9,23.993870613710413,78.6939010706296,13.11204843738853
11,-31.0,46.90116351894254,47.82657634717083,7.743984243811159,-13.02,21.105523583524143,109.95329902214573,17.80341977652185
11,37.0,28.23967468905613,15.660981254180468,2.4173687323757047,15.54,12.70785361007526,36.004595903360894,5.557530715731746
11,-45.0,33.25866796501134,26.587757253188613,4.012936906883482,-18.9,14.966400584255103,61.12525392508062,9.225741948925123
11,41.0,28.10233162499073,14.141481925015677,2.280684080181035,17.22,12.646049231245827,32.51126694561104,5.243292700336202
11,45.0,18.253938215866246,19.45793623550743,3.344220733422553,18.9,,44.73379540543158,7.688363466138448
