Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
23,45.0,-1.4097244898461323,7.141307498187682,3.086835201143669,33.3,,12.204494514402748,5.275401358754531
23,45.0,-0.6255751532556795,7.229618390184652,3.0913228230394063,33.3,,12.355417828825571,5.283070704574346
23,0.0,21.76985675911435,8.695417749098208,3.6316625383657777,0.0,9.361038406419171,14.860468933208839,6.206511278067115
23,0.0,22.79107449979029,8.786381224131338,3.65049512676274,0.0,9.800162034909825,15.015925512040457,6.238696171637522
23,0.0,22.874325946041044,8.804198388847036,3.6741953254518274,0.0,9.835960156797649,15.046375046539586,6.279199811197174
23,0.0,24.474339455888906,8.864098973805323,3.696289593233313,0.0,10.523965966032229,15.148745146233297,6.316958914835731
23,0.0,17.645342250576892,8.839632603644908,3.716481259088908,0.0,,15.106932119629148,6.3514664717829445
23,0.0,4.983986582211925,8.85505808149835,3.787753275909396,0.0,,15.133294261280682,6.473270348529158
23,0.0,-0.39643545833693317,8.848433371662027,3.8089676867246522,0.0,,15.121972632170406,6.509525776612431
23,0.0,-0.8253786242574924,8.886701649166449,3.8351868679593974,0.0,,15.187373118425462,6.5543343573426105
23,0.0,7.698776600903244,8.87370037840187,3.8569219081155435,0.0,,15.165153946688795,6.591479540969464
23,0.0,10.442902843511497,8.93009385702088,3.881341256663983,0.0,,15.261530401648685,6.6332122076387465
23,-24.0,17.501039743742254,13.07532165073688,5.942711666134197,-17.759999999999998,,22.34572470110933,10.156094237423343
23,32.0,17.896682331162513,13.156559710292136,5.998953015071013,23.68,,22.484560544889263,10.252210702756361
23,23.0,19.265970404258283,13.27944546401197,6.050421203185616,17.02,,22.694572297996455,10.340169836244218
23,20.0,14.36127091371374,13.465193233860857,6.114461250995046,14.8,,23.012015236668205,10.44961427795053
23,20.0,27.897956074086665,13.667444352147552,6.16782479112538,14.8,11.996121111857265,23.357662397820167,10.540812568033273
23,18.0,27.77347534016886,13.805768626433153,6.2281027239469235,13.32,11.94259439627261,23.59405858257426,10.643827555225291
