Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
53,49.0,-0.37451032,-0.12249114,-0.23262544,252.11,1.6100000000000136,8.49010017507318,3.7792711809588218,252.11,1.6100000000000136,16.326462636665728,7.267538480983815
53,49.0,-0.37524596,-0.12009337,-0.23108095,256.73,1.259999999999991,8.537363185184994,3.8020783096889073,256.73,1.259999999999991,16.417349405110745,7.3113965895317685
53,49.0,-0.3719084,-0.11767734,-0.23192598,264.03,-0.6599999999999966,8.667477617568386,3.825475788881341,264.03,-0.6599999999999966,16.667559458584005,7.356389942018819
53,49.0,-0.34950784,-0.09579047,-0.21273677,459.49,-85.88,49.27383211595475,20.76126426223857,459.49,-85.88,94.75357915898098,39.923911176284776
53,49.0,-0.34972125,-0.09458388,-0.21236426,466.51,-89.41999999999999,50.8294787347689,21.288866622649483,466.51,-89.41999999999999,97.7450876069606,40.93849051535495
53,49.0,-0.34861693,-0.09291837,-0.21423048,476.72,-91.32,52.41991241203414,21.846584461079733,476.72,-91.32,100.80349156834164,42.010981918656334
53,51.0,-0.36250108,-0.36445442,-0.2445233,-270.88,-46.00999999999999,-74.2864391097224,37.95553984248093,-270.88,-46.00999999999999,-142.85282240799617,72.98850311709083
53,51.0,-0.36093342,-0.36377865,-0.24507816,-278.35,-52.150000000000006,-76.22663110702727,38.68858781134661,-278.35,-52.150000000000006,-146.58381161881346,74.39815436121953
53,51.0,-0.36264974,-0.36656189,-0.24484819,-285.41999999999996,-59.24000000000001,-78.24244797778996,39.45118858847344,-285.41999999999996,-59.24000000000001,-150.46022746129012,75.86463565563443
53,52.0,-0.32669932,-0.4244287,-0.26096973,-488.81,-101.47,-52.686272840992174,16.42710821420823,-488.81,-101.47,-101.31570267322796,31.589329095922423
53,52.0,-0.32683328,-0.42629412,-0.26238811,-196.71000000000004,-48.53,-54.086054422311925,16.970923456438864,-488.81,-101.47,-104.00748265410583,32.63508580673194
53,52.0,-0.33292562,-0.43203601,-0.26321489,33.42999999999995,52.25999999999999,-55.577662601330495,17.515078417840435,-488.81,-101.47,-106.87584518235855,33.681495797507154
53,54.0,-0.41876352,-0.33730766,-0.2284157,-140.01,-115.43,15.655422899028475,8.228129551147475,,,30.105378234831758,15.822693126856596
53,54.0,-0.41934279,-0.3379983,-0.22928044,-140.52999999999997,-116.25999999999999,15.893522373017449,8.318017036955428,,,30.563243523312554,15.99554676206529
53,54.0,-0.41754401,-0.33757576,-0.22869916,-139.29999999999995,-117.49000000000001,16.064812497999128,8.409857929042373,,,30.892634433652322,16.17215679754848
53,55.0,-0.3786402,-0.13093641,-0.1987336,350.69000000000005,-130.22,-15.965085859489493,5.65358559920723,350.69000000000005,-130.22,-30.700860107798295,10.871845107275503
53,55.0,-0.3793771,-0.1298742,-0.19741082,350.52,-128.53,-16.129807661808808,5.702522198905323,350.52,-128.53,-31.01762013365834,10.965950188494936
53,55.0,-0.38155675,-0.12700763,-0.19901097,354.44000000000005,-128.08,-16.33862465552834,5.752158741751287,354.44000000000005,-128.08,-31.419175212580996,11.061401260387726
53,56.0,-0.38294387,-0.2092246,-0.22932856,215.82000000000005,-108.08000000000001,65.55777621990686,16.568442310259968,,,126.06760367088089,31.861114562629915
