Participant,trigger_no,fzd_hands0_state,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
56,1.0,1,-0.35234627,-0.14382724,-0.58836877,-93.27999999999997,63.53,-6.953837577431102,0.8143593577505897,,,-15.451427097051909,1.8095064929218099
56,1.0,1,-0.35325935,-0.14564158,-0.58896989,-72.91999999999996,62.00999999999999,-7.129609100350194,0.8151571234365065,,,-15.84199142097813,1.8112791282759169
56,1.0,1,-0.3547205,-0.14253949,-0.5907408,-76.60000000000002,64.82,-7.116258463495569,0.8159827739780212,,,-15.812326305887154,1.8131137237791624
56,1.0,1,-0.35549536,-0.14268719,-0.59296846,-85.13999999999999,67.38999999999999,-7.024111779357781,0.8167484311976239,,,-15.60757637373299,1.8148150141211206
56,1.0,1,-0.35028771,-0.14128903,-0.58670378,-64.75,58.66999999999999,-7.097084812402784,0.8177218550392809,,,-15.769722453158986,1.8169779618972814
56,1.0,1,-0.34822929,-0.14322482,-0.58066046,-90.28999999999996,71.80000000000001,-7.084199796399673,0.8186446348300933,,,-15.741091947600074,1.819028378592467
56,1.0,1,-0.3499139,-0.1447724,-0.58350694,33.47000000000003,57.56,-7.226414787787917,0.8196033222008907,,,-16.05709365846475,1.8211585819303782
56,1.0,1,-0.35473976,-0.14258407,-0.59253895,123.24000000000001,45.02000000000001,-7.21120556280556,0.8206024271676142,,,-16.023298760553953,1.8233785931664395
56,1.0,1,-0.35291737,-0.1422274,-0.59075218,208.65999999999997,57.139999999999986,-7.336158924483698,0.8216455793509567,,,-16.300945130202777,1.825696477317825
56,1.0,1,-0.35087234,-0.14389223,-0.58803988,443.98,70.44999999999999,-7.2057778853344985,0.8228456782850913,443.98,70.44999999999999,-16.011238461213257,1.8283630971494738
56,1.0,1,-0.34857389,-0.14427108,-0.58275831,556.06,48.66,-7.303090363698232,0.8238675319193192,556.06,48.66,-16.22746678813747,1.8306336559247267
56,1.0,1,-0.35319251,-0.14250126,-0.58817059,730.71,49.66999999999999,-7.291066676465732,0.8250404540820568,730.71,49.66999999999999,-16.200750155106856,1.833239888970331
56,1.0,1,-0.35338667,-0.14150742,-0.58439356,884.4200000000001,14.930000000000007,-7.282048753266793,0.8262563428660314,884.4200000000001,14.930000000000007,-16.180712329758812,1.8359415938483226
56,1.0,1,-0.35331985,-0.14185217,-0.58417445,888.29,7.670000000000002,-7.3788252483302585,0.8275052316017764,888.29,7.670000000000002,-16.395749701789835,1.8387166246191464
56,1.0,1,-0.3551603,-0.1387957,-0.58324665,887.9200000000001,2.6200000000000045,-7.3978735062917735,0.8287760757359592,887.9200000000001,2.6200000000000045,-16.43807493098032,1.8415404402853026
56,1.0,1,-0.35543051,-0.13692012,-0.57339287,639.75,441.76,-7.39491865805104,0.8314002930359834,,,-16.43150925818941,1.8473714511259551
56,1.0,1,-0.35648128,-0.14243306,-0.59325284,813.01,-52.110000000000014,-6.7513654466634,0.8488821520858347,813.01,-52.110000000000014,-15.001534022486075,1.8862161419347254
56,1.0,1,-0.35534632,-0.14035325,-0.59364533,827.8800000000001,-65.48,-6.62006177893879,0.8504910362339024,827.8800000000001,-65.48,-14.70977727280199,1.8897910825117306
56,1.0,1,-0.35555801,-0.14194107,-0.59449804,850.3900000000001,-73.1,-6.587078074972284,0.8521267546527871,850.3900000000001,-73.1,-14.636487482588416,1.8934256488384928
56,1.0,1,-0.35607705,-0.14157911,-0.59236133,827.06,-64.68,-6.603230008694588,0.8537948774584101,827.06,-64.68,-14.672377079319375,1.8971322177125867
56,1.0,1,-0.35542732,-0.13990493,-0.58956045,838.8399999999999,-56.47,-6.526962700850617,0.8554929905172024,838.8399999999999,-56.47,-14.50291112129007,1.9009054249292232
56,1.0,1,-0.35496071,-0.14088278,-0.58564985,856.05,-66.54,-6.635259935684914,0.8572265521268845,856.05,-66.54,-14.74354757709188,1.9047573988259368
56,1.0,1,-0.35274842,-0.14167377,-0.58623827,838.1500000000001,-59.46000000000001,-6.6520320078439985,0.8589935538557469,838.1500000000001,-59.46000000000001,-14.780815121429365,1.9086836766674704
56,1.0,1,-0.35238823,-0.14184342,-0.58390123,379.21000000000004,28.370000000000005,-6.579790352309286,0.8607927715452641,379.21000000000004,28.370000000000005,-14.620294162831232,1.912681538373577
56,1.0,1,-0.35264426,-0.14094511,-0.58354974,392.89,21.599999999999994,-6.597693970285465,0.8626259555824842,392.89,21.599999999999994,-14.660076001974303,1.9167548733042796
56,1.0,1,-0.3523829,-0.14007413,-0.58076429,410.15,11.610000000000014,-6.616204878487496,0.8644962934645406,410.15,11.610000000000014,-14.701207239999215,1.9209107640782088
56,1.0,1,-0.35102046,-0.1390081,-0.5788548,411.16999999999996,9.789999999999992,-6.718190658634284,0.8664042082691594,411.16999999999996,9.789999999999992,-14.927819643485378,1.9251501507740718
56,1.0,1,-0.34771171,-0.13673073,-0.57680422,69.72000000000003,29.610000000000014,-6.570290295254479,0.868349124317827,,,-14.59918503605545,1.9294717542342115
56,1.0,1,-0.34341234,-0.12686452,-0.56367201,155.01,118.79000000000002,-6.592059213068204,0.8705334735887957,,,-14.647555571437548,1.9343253783143037
56,1.0,1,-0.32435122,-0.12115822,-0.52323002,509.09000000000003,552.12,-6.609494617271982,0.8723523252000973,,,-14.686297039578344,1.9383668665946168
56,1.0,1,-0.2870467,-0.11093337,-0.45128471,495.66999999999996,524.75,-6.470578177975927,0.874406401242025,,,-14.37762471146251,1.9429310235597796
56,1.0,1,-0.24039948,-0.1040077,-0.39315695,415.48,441.26,-6.39006195598835,0.8767102553498045,,,-14.198717666206113,1.948050187387265
56,1.0,1,-0.21490464,-0.09647199,-0.36614209,433.6,444.17999999999995,-6.283380235198327,0.8786282643311196,,,-13.961670882610681,1.9523120033437475
56,1.0,1,-0.15264389,-0.04476195,-0.31462291,91.24000000000001,-0.46999999999999886,-6.178223496496971,0.8829903021353664,,,-13.728012609216268,1.962004451344785
56,1.0,1,-0.13286138,-0.02800183,-0.30650696,99.34000000000003,-0.9499999999999886,-6.127224016337279,0.8852168543724659,,,-13.614691764301433,1.9669518504156196
56,1.0,1,-0.13124596,-0.02996717,-0.30247346,96.02999999999997,-2.3799999999999955,-6.076279533716411,0.8874726390209142,,,-13.501493123917864,1.971964203904471
56,1.0,1,-0.13734217,-0.03873194,-0.30697617,93.52999999999997,-4.590000000000003,-6.0246876141101655,0.8897537840446015,,,-13.386855878552788,1.9770329081471045
56,1.0,1,-0.14548026,-0.04545368,-0.31132329,477.6,-47.24000000000001,-5.925129744160423,0.892062091101474,477.6,-47.24000000000001,-13.165638291524461,1.9821619664274754
56,1.0,1,-0.15361713,-0.04501653,-0.31823385,472.57000000000005,-57.760000000000005,-5.889297289024595,0.8946311679891497,472.57000000000005,-57.760000000000005,-13.08601857621265,1.9878704552718904
