Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
25,99.0,41.0,44.34003376484421,13.052595903183356,3.643463874968984,19.68,,30.360338070804488,8.474696973177858
25,99.0,38.0,46.076677024889925,13.253312299718726,3.6716957001312576,18.24,,30.827204409145757,8.540364198505305
25,99.0,38.0,44.268278309809816,13.366225577957438,3.7003243737290052,18.24,,31.089840694329002,8.606954493293665
25,100.0,41.0,30.993519128448266,11.03754306909865,3.199709034113585,19.68,11.777537268810342,25.67332517872346,7.442523213348199
25,100.0,41.0,10.356166515917957,11.156842116157877,3.2198432856858683,19.68,11.777537268810342,25.950814762183224,7.4893554825053315
25,100.0,41.0,17.31805813638907,11.195978065427981,3.242500745361948,19.68,11.777537268810342,26.041844980185484,7.542056733711892
25,102.0,20.0,13.962482812196734,11.663966704013063,3.3423782133361666,9.6,7.792868164233387,27.130386553534386,7.774371724219922
25,102.0,32.0,20.507547800614176,11.67919735611385,3.3666930363580105,15.36,7.792868164233387,27.165813050320814,7.830928002568733
25,102.0,38.0,33.9677424275702,11.914884545891319,3.39127293181373,18.24,12.907742122476677,27.714021453743207,7.888100839398737
25,104.0,-45.0,26.46244432740048,-16.432215015305403,5.317103681225317,-21.599999999999998,10.055728844412183,-38.22133212560037,12.367583162530089
25,104.0,-45.0,24.020340133027922,-16.702350797278225,5.377200019974246,-21.599999999999998,9.12772925055061,-38.849667954469155,12.507367246460095
25,104.0,-45.0,21.55969239409591,-16.88983028499913,5.438581076432016,-21.599999999999998,8.192683109756446,-39.28574524290798,12.650139583780872
25,105.0,18.0,-22.046661999048382,13.396808264948454,3.573716676427374,8.64,-8.377731559638386,31.160976024270106,8.312464989370072
25,105.0,20.0,-17.66312931340837,13.385542846446068,3.5980019798045966,9.6,-8.377731559638386,31.134772660833555,8.368952605025493
25,105.0,45.0,-20.728457853191955,13.550564171562645,3.6280587172375895,21.599999999999998,-7.876813984212943,31.518612263054713,8.438864576294634
25,107.0,-45.0,3.056459888037757,11.457439030481444,3.7041762671729455,-21.599999999999998,-8.61945875658681,26.65000318489984,8.615913997444272
25,107.0,-45.0,-22.68278620154424,11.616842634531723,3.7312939409229644,-21.599999999999998,-8.61945875658681,27.020775967920788,8.678989706586815
25,107.0,-45.0,-24.242056426673493,11.646500698241535,3.7587920840238764,-21.599999999999998,-9.211981442135928,27.08976062410981,8.742950387439537
25,108.0,41.0,28.473209550498904,11.505471792171164,3.033353111673623,19.68,10.819819629189583,26.761727388590128,7.055579337752848
25,108.0,45.0,28.350660908192985,11.509591437828117,3.053323594505361,21.599999999999998,10.773251145113335,26.7713096843882,7.102030680819469
25,108.0,41.0,28.543352523397687,11.470226473736764,3.07359654178566,19.68,10.84647395889112,26.679746777911713,7.149185556193444
25,111.0,-42.0,-9.64989934052332,-15.199854090925994,5.037589559176144,-20.16,-23.603174879725756,-35.35486061549386,11.717433314643712
25,111.0,-42.0,-8.889614013585936,-15.3348112347316,5.086426552526854,-20.16,-23.603174879725756,-35.668770931985705,11.831028161177464
25,111.0,-42.0,-9.483007439488283,-15.5061327541344,5.131134588119892,-20.16,-23.603174879725756,-36.06726478611662,11.935019051966869
25,112.0,41.0,20.489810497122527,9.760247162956674,3.121409749525269,19.68,7.78612798890656,22.702334901037222,7.260399077395776
25,112.0,-45.0,-41.13845048460207,9.837746099889765,3.1429871639419074,-21.599999999999998,-15.632611184148786,22.882597428343594,7.310588143328877
25,112.0,-45.0,31.770735517809484,10.008187970975248,3.1647874955566824,-21.599999999999998,-15.632611184148786,23.279045220488428,7.361295714664843
25,113.0,20.0,4.436744596114945,8.943281134079019,3.0276758048260626,9.6,7.99231607958627,20.8020719178678,7.042373922025423
25,113.0,20.0,2.4816100066948565,9.04878176539916,3.046059081148065,9.6,7.99231607958627,21.047466386318444,7.085133422750398
25,113.0,25.0,6.751462701774773,9.132964082282497,3.0709091501095473,12.0,7.99231607958627,21.243274455389088,7.142934683154808
25,116.0,-42.0,-20.15522045398466,-14.15529451670078,4.644379668745394,-20.16,-9.160511012367442,-32.925215045846016,10.802827109501786
25,116.0,-37.0,-18.84991616521306,-14.409886194304088,4.705333029294775,-17.759999999999998,-9.160511012367442,-33.51739528795131,10.944604626139647
25,116.0,-42.0,-14.444614970742393,-14.360606223835495,4.753236259178652,-20.16,-9.160511012367442,-33.40277007664136,11.056027538849547
25,117.0,-16.0,-9.55637537665827,-10.884078643587088,5.604299983865145,-7.68,27.002674217291947,-25.31636692498357,13.035601762470327
25,117.0,-21.0,71.05966899287354,-10.916323245400948,5.638172440307556,-10.08,27.002674217291947,-25.391367868802604,13.114389096155374
25,117.0,-21.0,51.71068960669099,-10.982876592792953,5.685404051831126,-10.08,19.650062050542576,-25.54617095483641,13.2242498245592
25,118.0,20.0,19.767418500371846,10.333895182795715,3.2461518793089117,9.6,17.96961379292266,24.036640195182834,7.550549271272528
25,118.0,20.0,-18.543544559448264,10.484780528804281,3.269362815400734,9.6,17.96961379292266,24.387599509998758,7.604537908622108
25,118.0,32.0,-14.93319705783047,10.573675888091508,3.2928848626343377,15.36,17.96961379292266,24.594370115700848,7.6592501904874695
25,120.0,-45.0,33.00992803902131,-20.401328145737835,6.871648815169286,-21.599999999999998,12.543772654828098,-47.4534892669862,15.98345514408376
25,120.0,-45.0,31.35632760895921,-20.689787753576216,6.967385015072582,-21.599999999999998,11.9154044914045,-48.12444631481828,16.206137545058827
25,120.0,-45.0,30.983037994566835,-20.886535010589167,7.055570417572765,-21.599999999999998,11.773554437935397,-48.582080434630406,16.41125679127425
25,1.0,-45.0,-5.313934877883628,-11.974570479432689,1.6421740727118648,-21.599999999999998,-20.77965416099738,-27.852850935160436,3.819696893127798
25,1.0,-42.0,-5.701736831496442,-12.051917224577858,1.650917740135264,-20.16,-20.77965416099738,-28.032759464368098,3.840034663554624
25,1.0,-35.0,-54.68330042367732,-12.143373323698725,1.6581401343764606,-16.8,-20.77965416099738,-28.245486350923237,3.856833952559647
25,1.0,0.0,-14.715511969523899,-14.353955467676656,1.8874801301710704,0.0,-20.77965416099738,-33.3873004178159,4.39027878277791
25,1.0,0.0,-13.553718590821079,-14.36181570085796,1.8978706037211452,0.0,-20.77965416099738,-33.40558332019562,4.414447024255383
25,1.0,0.0,-17.450281671508616,-14.556402380077884,1.9083739672963986,0.0,-20.77965416099738,-33.85819193606116,4.438877847931424
25,3.0,-45.0,2.130895142200942,-17.001646383970183,3.295416740215785,-21.599999999999998,,-39.545829489114645,7.665139337741916
25,3.0,-45.0,4.037655267552912,-17.234651380665582,3.3179418214002396,-21.599999999999998,,-40.08779911142815,7.717532676576955
25,3.0,-45.0,3.7578896170255818,-17.39812529073191,3.3407558709993737,-21.599999999999998,,-40.46803942624243,7.770598155944544
25,4.0,20.0,12.068622543929616,14.134563266725138,2.1480589996141646,9.6,,32.876994158402674,4.996385233102547
25,4.0,38.0,-46.21776921175529,14.141855579189533,2.1614163241995934,18.24,,32.89395607719486,5.027454370088254
25,4.0,41.0,11.135801628482584,14.188255887287816,2.1724563671742345,19.68,,33.00188319383146,5.053133510047269
