Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
9,-21.0,43.20864804087447,6.456807251171368,3.1023358017242773,-7.56,,14.508445893382062,6.97094854647445
9,-21.0,43.47916361262905,6.5750701710093304,3.106531166814071,-7.56,,14.774182674257965,6.980375531831216
9,-24.0,37.06355782304423,7.133100911481899,3.114818831605567,-8.64,,16.028077748099825,6.99899791461771
9,-24.0,36.26736469428548,6.611573746137112,3.1188487330046097,-8.64,,14.85620620757009,7.008053103061358
9,0.0,20.285743388925418,10.875156288388371,5.076651420076416,0.0,10.751443996130472,24.43647618000867,11.407235740911705
9,5.0,18.581495286871597,11.00162785785027,5.11411861629527,1.7999999999999998,9.848192502041947,24.720657796589556,11.491424530815472
9,15.0,20.815807684931002,11.19017990326919,5.160614772198111,5.3999999999999995,11.032378073013431,25.14433424264587,11.595901393129152
9,20.0,20.22871578190688,11.365856733692333,5.203576462402684,7.199999999999999,10.721219364410647,25.53908008060667,11.692436311018831
9,25.0,18.256876600766113,11.597307792272307,5.247201614535354,9.0,,26.05915060923587,11.79046202786094
9,23.0,17.013967217028885,11.696966681472329,5.291529670031682,8.28,,26.28308413326832,11.89006716856119
9,20.0,17.63761527839821,11.825853364171001,5.336574044313578,7.199999999999999,,26.57269250929224,11.99128187757261
9,18.0,18.05801109936816,11.958242571662392,5.382332197365402,6.4799999999999995,,26.870171058525393,12.094100447480056
9,13.0,16.61550509106606,12.128291763437618,5.424178926705601,4.68,,27.252271592444327,12.188130048307482
9,15.0,17.95711610233537,12.21228061196742,5.47615903488637,5.3999999999999995,,27.44099453509079,12.304929351389672
9,5.0,18.09456725771337,12.224295692348909,5.519409470660486,1.7999999999999998,,27.467992420707997,12.40211308057411
9,41.0,18.830808286785945,12.336120299736667,5.5731450397976285,14.76,9.98032839199655,27.71926231350829,12.522856904425268
9,-31.0,19.36160370595844,12.448733606582755,5.622871552181067,-11.16,10.261649964157973,27.97230441399145,12.634592377750856
9,-31.0,16.59649588872655,12.510229374173303,5.673444336864508,-11.16,,28.11048540376741,12.748229424934546
9,-31.0,-6.901071572409247,12.624290765160868,5.724908758907269,-11.16,,28.36678134931647,12.86386998126463
9,-31.0,-5.79049548188169,12.686962559984574,5.777266774917753,-11.16,,28.507604872285334,12.981518443240189
9,-31.0,49.131476815965826,12.78493013217422,5.830514789072447,-11.16,,28.72773800699547,13.101166731045787
9,11.0,21.883978631778113,14.712705917448488,5.512399103046599,3.96,11.598508674842401,33.05945019650675,12.386360784545708
9,20.0,29.44306105440119,14.977903990470262,5.571663539001924,7.199999999999999,15.604822358832632,33.65535026658667,12.519527972137322
9,45.0,29.247851168837748,15.094913490796083,5.6321467797602365,16.2,15.501361119484008,33.9182706138188,12.65543381412125
9,-45.0,28.063431638452855,15.229356273864331,5.693862578810336,-16.2,14.873618768380014,34.220363547373154,12.794109214586825
