Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
17,25.0,44.0,20.054082908858508,17.08325935606562,3.0610526670542217,17.6,,39.274413259594866,7.0373600815576545
17,25.0,44.0,36.585007617552904,17.213672871899693,3.0806784442422916,17.6,,39.57423393249739,7.082479743313026
17,25.0,30.0,34.26930347472582,17.300596816276506,3.100528988310982,12.0,,39.77407208061969,7.128116144126949
17,26.0,38.0,30.059512069421114,15.872543029176128,2.90543664504653,15.200000000000001,21.951957637261277,36.49097642407592,6.679598846961973
17,26.0,38.0,26.01624161685948,15.970179920674038,2.9251144012334755,15.200000000000001,21.951957637261277,36.71544363762961,6.724838008435762
17,26.0,37.0,24.535976636943385,16.130149502513955,2.9414088416774025,14.8,21.951957637261277,37.08321370627958,6.762298927016346
17,26.0,45.0,46.70629284523676,25.404532655913112,4.499247260266673,18.0,21.951957637261277,58.40502057594424,10.34376945135308
17,26.0,45.0,46.784593123015945,25.61155004407935,4.537151598059536,18.0,21.988758767817494,58.88095355133843,10.430911523938871
17,26.0,45.0,43.02051099122355,25.756541274156117,4.575604053385234,18.0,20.21964016587507,59.21428838928491,10.519313718732654
17,27.0,45.0,21.875184392048734,17.308614441755136,2.9611841509231906,18.0,10.89479985416839,39.792504601595056,6.807762362972415
17,27.0,45.0,23.180425221634874,17.435573038887977,2.9796782185922384,18.0,10.89479985416839,40.08438241640346,6.850280224543553
17,27.0,45.0,21.141075000381395,17.483065048671904,2.998372684807384,18.0,10.89479985416839,40.193566546896704,6.8932588023721735
17,28.0,-15.0,-26.00277822068026,-19.91530638954516,2.38203157376636,-6.0,-12.221305763719721,-45.785289389564326,5.476290588088862
17,28.0,-34.0,-33.908626177082304,-20.05395823007134,2.3958616312899395,-13.600000000000001,-15.937054303228683,-46.104049970934014,5.508085890335572
17,28.0,-15.0,-38.24242254719569,-20.155514752619315,2.4129636727951436,-6.0,-17.973938597181974,-46.3375284162718,5.547403483756032
17,29.0,45.0,33.22553597093625,18.151125742558044,3.0281611355568137,18.0,15.616001906340037,41.729438082140945,6.961742450645115
17,29.0,45.0,32.08469029469646,18.3305155153221,3.0473913432187336,18.0,15.079804438507335,42.14185516972551,7.005952698059868
17,29.0,45.0,28.935672788355088,18.43678568320608,3.0687991528094525,18.0,15.079804438507335,42.386170285690774,7.055169252308932
17,30.0,45.0,36.95631391218002,20.364115877141455,3.5358232352217964,18.0,17.36946753872461,46.817102401548205,8.128857617774909
17,30.0,45.0,36.288104301811,20.49657639157892,3.5586937006056694,18.0,17.05540902185117,47.12162912423994,8.181436817692433
17,30.0,45.0,37.14054985989576,20.645604506348818,3.58440289482048,18.0,17.456058434151007,47.46424476009593,8.240542255192281
17,31.0,38.0,23.045082660043697,15.250537707025899,4.4039672375588905,15.200000000000001,8.834269584925584,35.06098618845254,10.12472067914789
17,31.0,41.0,18.796318265799115,15.27706393494754,4.428795475135136,16.400000000000002,8.834269584925584,35.12196998644439,10.18180079733568
17,31.0,41.0,18.44910436433484,15.387658340087894,4.4564125226045235,16.400000000000002,8.671079051237374,35.376226523862066,10.2452923894678
17,32.0,26.0,14.173413177731808,14.131878036620176,2.4681023636607042,10.4,8.385329096330256,32.48918760618978,5.674167334055959
17,32.0,26.0,15.521878595051257,14.168529262865981,2.481316029170519,10.4,8.385329096330256,32.57344877532889,5.704545551063022
17,32.0,26.0,17.841125736872886,14.271229984050466,2.493322583732649,10.4,8.385329096330256,32.80955773333202,5.732148620001359
17,33.0,41.0,25.42030918597895,13.305007554832079,2.3745023294375365,16.400000000000002,11.947545317410107,30.58821236855895,5.458980855376897
