Participant,trigger_no,fzd_hands0_state,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
30,97.0,1,-0.49845773,0.09991792,-0.41087055,246.45000000000005,9.360000000000014,22.28783204753188,7.41570854746663,,,50.660242244039964,16.85590552839165
30,97.0,1,-0.38596618,0.16330995,-0.32644594,231.40999999999997,35.110000000000014,22.656575044216883,7.5711067780866514,,,51.49839507550498,17.209125706590957
30,98.0,1,-0.21835344,-0.30931711,-0.36890304,147.51,2.240000000000009,10.23914556959217,3.926244663238516,,,23.273577879683003,8.924354119541148
30,98.0,1,-0.20314056,-0.24457118,-0.29554993,127.70000000000005,20.189999999999998,10.31530645777054,3.961562656901906,,,23.446691578512436,9.004631919138033
30,98.0,1,-0.20120847,-0.21190989,-0.2782796,165.53999999999996,37.079999999999984,10.374750978040126,3.9942140690985384,,,23.581808973085206,9.078848579060978
30,98.0,1,-0.26189512,-0.1736573,-0.25511292,489.27,562.02,11.664357375714944,4.512559789579186,,,26.51308431500007,10.257048401713488
30,98.0,1,-0.26469609,-0.17488539,-0.25549614,491.17999999999995,568.25,11.804337764930668,4.554566932559279,,,26.83125973968741,10.352530637707243
30,98.0,1,-0.26557055,-0.17707086,-0.25961679,452.1,671.11,11.8137684920568,4.597325652396904,,,26.85269578244511,10.449721207898165
30,98.0,1,-0.26742551,-0.18252905,-0.2671681,194.91999999999996,3.9799999999999898,13.297041331779896,5.177189070767233,,,30.224174947135705,11.767750757853923
30,98.0,1,-0.27621254,-0.18638775,-0.28261843,197.59000000000003,7.449999999999989,13.430434064705564,5.231814885923809,,,30.527376629075746,11.89191523570482
30,98.0,1,-0.27547809,-0.18277466,-0.28435278,313.15999999999997,-47.73000000000002,13.566130459636497,5.2875353395066504,313.15999999999997,-47.73000000000002,30.83581453475376,12.018567826698616
30,98.0,1,-0.27951774,-0.18457605,-0.29864615,200.02999999999997,3.3600000000000136,13.704908033041553,5.344388048922028,,,31.15125595910345,12.147794035199771
30,98.0,1,-0.28759456,-0.20124906,-0.32747179,188.29999999999995,5.639999999999986,13.780550789666407,5.4023989851928675,,,31.323191944911745,12.279652893343389
30,98.0,1,-0.30493006,-0.21487294,-0.36972341,182.17999999999995,9.379999999999995,13.987195951548081,5.455643550579297,,,31.79289639786879,12.400677790466743
30,98.0,1,-0.30848157,-0.22908339,-0.40770802,176.32000000000005,5.050000000000011,14.13810650865479,5.522045088526542,,,32.13591609417234,12.551608486220829
30,98.0,1,-0.31453726,-0.23850754,-0.42642531,175.74,-1.6599999999999966,14.288661936837102,5.583747364219175,,,32.478128582430735,12.691857758870183
30,98.0,1,-0.31683865,-0.26071557,-0.4409675,186.02999999999997,-6.3700000000000045,14.442391990701823,5.646751290868286,,,32.82755699486525,12.835065684143613
30,98.0,1,-0.31237149,-0.28957343,-0.46418813,189.76,-17.25,14.512298006691916,5.71109289666104,,,32.98645336921073,12.981314154110544
30,98.0,1,-0.29763374,-0.31303638,-0.49274617,193.01,-26.580000000000013,14.738198824823078,5.7768163263407075,,,33.49992592882286,13.13070350977243
