Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
57,25.0,-0.34742391,-0.00956967,-0.21119645,518.5,98.97000000000003,23.334942464411387,4.093493740519445,518.5,98.97000000000003,42.8196194221949,7.511561013853182
57,25.0,-0.34833094,-0.00574296,-0.21188484,526.46,84.50999999999999,23.527009779901224,4.125801028391104,526.46,84.50999999999999,43.17206294611874,7.570844887097675
57,25.0,-0.34742996,0.00067113,-0.21055427,548.44,79.50999999999999,23.656465124530722,4.158523992756617,548.44,79.50999999999999,43.409613503513874,7.6308915267083925
57,25.0,-0.21332592,0.04980085,-0.21677768,1049.98,-0.4700000000000273,35.61367752481801,5.696352375895692,1049.98,-0.4700000000000273,65.35109825804105,10.452806609768597
57,25.0,-0.21356264,0.0521014,-0.21777561,1087.83,2.6000000000000227,36.017496192837086,5.745241631281541,1087.83,2.6000000000000227,66.09210551385605,10.542518393401625
57,25.0,-0.21311809,0.05374597,-0.21700864,1128.52,-0.7200000000000273,36.35781201220087,5.794436593346525,1128.52,-0.7200000000000273,66.71658504238859,10.632791148790876
57,26.0,-0.3768566,-0.08483104,-0.20831768,327.90999999999997,104.82999999999998,14.023109781286816,2.4539631558617048,327.90999999999997,104.82999999999998,25.732406448661308,4.503022391006228
57,26.0,-0.37831643,-0.084104,-0.2074739,324.82000000000005,84.35000000000002,14.029578211319503,2.46564241135267,324.82000000000005,84.35000000000002,25.744276017771288,4.52445382483215
57,26.0,-0.37942532,-0.08408126,-0.20731919,319.46000000000004,52.14999999999998,14.145279514408342,2.4787295106455582,319.46000000000004,52.14999999999998,25.95658790893931,4.5484686520346
57,27.0,-0.33882552,-0.02141976,-0.21462023,547.45,23.230000000000018,14.329285282170003,2.4368401495227348,547.45,23.230000000000018,26.294238492781957,4.471601674374218
57,27.0,-0.34033057,-0.02135736,-0.21205564,553.81,20.329999999999984,14.380170278201103,2.450963367955131,553.81,20.329999999999984,26.387612460499025,4.497517780197665
57,27.0,-0.33788437,-0.02365226,-0.21123694,570.49,13.970000000000027,14.4972201079952,2.46263693153956,570.49,13.970000000000027,26.60239889817119,4.518938769375094
57,28.0,-0.36184749,-0.12973408,-0.21478614,310.85,-136.43,-18.50557007094303,2.3162217033916175,310.85,-136.43,-33.957721080180455,4.250266825723617
57,28.0,-0.3604565,-0.13076712,-0.21535765,299.39,-149.54,-18.647743648882116,2.32948719342831,299.39,-149.54,-34.21860959569868,4.2746089999409485
57,28.0,-0.36300099,-0.12913203,-0.21419844,152.33000000000004,-70.80000000000001,-18.824558282202585,2.3458863025476493,299.39,-149.54,-34.54306444784174,4.304701365174937
57,29.0,-0.33095351,-0.11208142,-0.22142777,208.47000000000003,-57.09,12.564921673543775,2.1307754375146652,,,23.056631270952828,3.909972927839412
57,29.0,-0.33597144,-0.1085308,-0.21551393,209.84000000000003,-62.96000000000001,12.752473596410875,2.140742140844276,,,23.400789049413955,3.928261828449246
57,29.0,-0.33841732,-0.10614435,-0.21195503,235.19000000000005,-95.22,12.809604528657642,2.149787884171153,,,23.505624310086773,3.944860767454065
57,30.0,-0.34843335,-0.08875058,-0.2073994,406.72,-187.37,14.085418688437143,2.453191264470166,406.72,-187.37,25.846743293282156,4.501605970302753
57,30.0,-0.34754953,-0.08951633,-0.20529369,402.09000000000003,-210.84,14.150282725632412,2.464910267558068,402.09000000000003,-210.84,25.965768801535475,4.523110340969055
57,30.0,-0.3466838,-0.08844762,-0.20634235,398.37,-216.51,14.157508391395309,2.478058598169646,398.37,-216.51,25.97902789821039,4.5472375276413
57,31.0,-0.37182996,-0.09705675,-0.22659776,338.47,-124.22999999999999,13.18516441488946,3.684220359192503,338.47,-124.22999999999999,24.19477670132216,6.760544359118244
57,31.0,-0.36938176,-0.09882858,-0.21361668,335.4,-136.61,13.319901319802625,3.703658568119873,335.4,-136.61,24.442018921837818,6.796213472499966
57,31.0,-0.36332169,-0.10072601,-0.20767669,328.74,-145.2,13.311605422621989,3.719720218520898,328.74,-145.2,24.426795950511348,6.825686600985847
57,32.0,-0.36032972,-0.10810259,-0.22094759,211.59000000000003,-74.97,11.530921386797825,1.9837496705127888,,,21.15924074477401,3.640180645390968
57,32.0,-0.36196819,-0.10913648,-0.21567301,203.53999999999996,-103.13999999999999,11.591129554686805,1.9915700816949924,,,21.269722732850287,3.6545310999103116
57,32.0,-0.35924739,-0.11118607,-0.21384339,196.34000000000003,-122.65,11.606999144179118,2.0012060915812357,,,21.29884342956868,3.6722131780515674
57,33.0,-0.36293843,-0.0893506,-0.23421669,317.05999999999995,-226.92000000000002,13.023809735798453,2.211371157619719,317.05999999999995,-226.92000000000002,23.89869086519016,4.0578660742321855
57,33.0,-0.36460865,-0.08863375,-0.22328055,314.45000000000005,-232.45999999999998,13.132979491738443,2.220998664105534,314.45000000000005,-232.45999999999998,24.099017367340043,4.075532548633655
57,33.0,-0.36617807,-0.08973576,-0.21733102,342.65999999999997,-210.82999999999998,13.145918109315474,2.2328719224070577,342.65999999999997,-210.82999999999998,24.122759730593895,4.09731997761695
57,34.0,-0.34855753,-0.07282694,-0.21816568,280.5,-134.56,15.094565831016778,2.5796494548128477,280.5,-134.56,27.698528299915786,4.733656749581575
57,34.0,-0.3510707,-0.0712809,-0.21488203,278.13,-140.68,15.183171845831168,2.593960080116698,278.13,-140.68,27.861120337100193,4.759916747014142
57,34.0,-0.35231853,-0.07135076,-0.21466076,382.33000000000004,-209.75,15.25800741601897,2.608415915336864,382.33000000000004,-209.75,27.99844360839481,4.786443204643147
57,35.0,-0.34752363,-0.04341842,-0.22290486,412.65999999999997,-49.360000000000014,18.766022681064207,3.204377832182435,412.65999999999997,-49.360000000000014,34.43565161975282,5.880033322054768
57,35.0,-0.34865633,-0.04441196,-0.21635637,402.98,-26.919999999999987,18.88929713323803,3.225683203467507,402.98,-26.919999999999987,34.66186023949179,5.919128678362874
57,35.0,-0.35095954,-0.0456445,-0.21364212,404.27,-37.889999999999986,18.94866306745174,3.2472538343291264,404.27,-37.889999999999986,34.770796728773945,5.958710785993945
57,36.0,-0.33101377,-0.06275208,-0.21100666,481.8800000000001,456.90999999999997,16.551891010720603,3.8366771608163566,353.12,-16.710000000000008,30.372720004672306,7.040302590098014
57,36.0,-0.33462301,-0.06498949,-0.2123816,353.12,-16.710000000000008,16.64825208697479,3.8583442547357834,353.12,-16.710000000000008,30.54954257959874,7.08006170744016
57,36.0,-0.33616641,-0.0650586,-0.21267752,341.28,3.1500000000000057,16.745825316662163,3.8802453466388984,341.28,3.1500000000000057,30.728589456075067,7.120250211082377
57,37.0,-0.3636151,-0.07610814,-0.2410561,394.52,-81.09,15.622167592454161,2.723589227009607,394.52,-81.09,28.666677532153386,4.99778623156263
57,37.0,-0.36717293,-0.07574207,-0.22648101,391.71000000000004,-86.58,15.719706227723151,2.7411902049309003,391.71000000000004,-86.58,28.845660927871982,5.0300840260482005
57,37.0,-0.36988917,-0.07548521,-0.21949571,405.77,-116.13,15.763567037416358,2.755748854480519,405.77,-116.13,28.926145513659016,5.05679914797175
57,38.0,-0.37143415,-0.05215069,-0.24375468,292.0,-37.16999999999999,17.922461590820564,3.4280724100816,292.0,-37.16999999999999,32.88771701915574,6.290512872499736
57,38.0,-0.36763021,-0.05406108,-0.23189253,307.35,-57.24000000000001,18.15789676348198,3.4515173483101336,307.35,-57.24000000000001,33.31974056098943,6.333534334149096
57,38.0,-0.36453831,-0.0547997,-0.224158,352.33000000000004,-87.97,18.348039986133706,3.475227576220873,352.33000000000004,-87.97,33.66865337455535,6.377042602365304
57,39.0,-0.34610823,-0.08837575,-0.21057585,320.49,-118.31,14.26755765290485,2.5939389970156217,320.49,-118.31,26.1809682930804,4.759878059523665
57,39.0,-0.35005787,-0.08751676,-0.20890729,306.47,-124.09,14.318780765567258,2.607057276970301,306.47,-124.09,26.274962704815916,4.783950103240501
57,39.0,-0.34955722,-0.08642682,-0.21028966,287.07000000000005,-130.86,14.368421360259877,2.6232615773436114,287.07000000000005,-130.86,26.366053196076873,4.813684994425525
57,40.0,-0.36655208,-0.053907,-0.21796159,409.28999999999996,-99.74,17.635586415690156,3.2762830626614647,409.28999999999996,-99.74,32.361301072791434,6.011979419983787
57,40.0,-0.36569217,-0.05360147,-0.21528901,423.48,-106.62,17.832745807125978,3.3011122987753625,423.48,-106.62,32.72308855607617,6.057541068252789
57,40.0,-0.36548325,-0.05256742,-0.21263564,450.69000000000005,-4.4199999999999875,18.001612819505187,3.321674427257152,450.69000000000005,-4.4199999999999875,33.032959523792016,6.0952725740168745
57,41.0,-0.35691684,-0.08251109,-0.22021368,399.82000000000005,-184.16,15.65234747812734,3.8219687246252265,399.82000000000005,-184.16,28.722057622363668,7.01331260968729
57,41.0,-0.35842189,-0.08526768,-0.20975383,403.91999999999996,-222.99,15.644064994584843,3.8394648208808793,403.91999999999996,-222.99,28.706859265063187,7.045417946316412
57,41.0,-0.35712868,-0.08606294,-0.20696104,417.9,-225.14,15.78959000294422,3.8637793577654707,417.9,-225.14,28.97389765540264,7.090035121499637
57,42.0,-0.30964905,-0.05838743,-0.30709445,523.09,72.83999999999997,-17.392482154373315,2.275182228078358,523.09,72.83999999999997,-31.915204753275034,4.174959388523789
57,42.0,-0.28321487,-0.08164117,-0.26790082,559.58,68.57,-17.49056436390745,2.2895975535502835,559.58,68.57,-32.09518560777017,4.201411510764769
57,42.0,-0.26495588,-0.09715462,-0.25320363,619.93,8.050000000000011,-17.612477764852063,2.305638889491581,619.93,8.050000000000011,-32.318896698503536,4.230847362217052
57,43.0,-0.36093536,-0.11504051,-0.23151688,60.610000000000014,-152.12,-27.707996134033582,3.9530568064825253,,,-50.84417290595162,7.253859239895434
57,43.0,-0.36071351,-0.11475731,-0.22720583,161.12,-36.05000000000001,-27.81861307187486,3.995516565800026,,,-51.04715498689037,7.331772898243045
57,43.0,-0.35977438,-0.11465353,-0.22508122,63.14999999999998,-178.0,-28.086369463524626,4.043544985680819,,,-51.53848796556769,7.419905048724303
57,45.0,-0.27505654,-0.38170886,-0.31446129,-405.63,44.99000000000001,-30.7356555291326,4.43534804150725,-405.63,44.99000000000001,-56.39992789595832,8.138863656165803
57,45.0,-0.26549852,-0.42577299,-0.28433076,-404.6,44.160000000000025,-30.84622560681024,4.485823873615772,-404.6,44.160000000000025,-56.60282398849679,8.231486808084941
57,45.0,-0.26480311,-0.44772157,-0.27820799,-348.37,9.110000000000014,-31.05820496180734,4.542910995515285,-348.37,9.110000000000014,-56.99180610491647,8.336241676770548
57,46.0,-0.30906636,-0.24603538,-0.34317356,-203.72000000000003,15.300000000000011,-11.793254480821876,2.3925361526859943,,,-21.640621972308143,4.390303840178801
57,46.0,-0.307596,-0.29205209,-0.30031544,-208.54999999999995,-46.56999999999999,-11.755897984758828,2.4012224690690838,,,-21.572072802032448,4.406243230741769
57,46.0,-0.31387937,-0.31878176,-0.26926777,92.17999999999995,38.110000000000014,-11.678952143166743,2.410856831117764,,,-21.430877182710972,4.423922285101096
57,47.0,-0.33720669,-0.3135373,-0.27718142,209.38,153.81,-10.101678316630709,1.5762238319173694,-310.33,22.970000000000027,-18.53657971101735,2.8923707315683735
57,47.0,-0.36138937,-0.32768282,-0.26134333,180.97000000000003,77.89999999999998,-9.99153642383547,1.5817875582949918,-310.33,22.970000000000027,-18.33446933773809,2.9025801694713094
57,47.0,-0.36967257,-0.33520785,-0.25395828,140.23000000000002,37.58000000000001,-9.947989164325614,1.5873950930608878,-310.33,22.970000000000027,-18.2545601165375,2.9128699957667283
57,47.0,-0.38092256,-0.12412693,-0.57190782,-54.950000000000045,-6.8700000000000045,-13.195758124431341,1.6859532028470303,-310.33,22.970000000000027,-24.21421615833151,3.0937241272243003
57,47.0,-0.38349646,-0.12701918,-0.58663833,-198.95,-24.69999999999999,-13.228157480405578,1.6925401746529616,-310.33,22.970000000000027,-24.273668976544236,3.1058112204881834
57,47.0,-0.37880895,-0.12798971,-0.58487844,-192.94,-6.970000000000027,-13.167454692116106,1.6985733626303023,-310.33,22.970000000000027,-24.162279360033054,3.116882120426604
57,47.0,-0.37168854,-0.12550937,-0.56814098,-310.33,22.970000000000027,-13.152276938288656,1.7351291077298097,-310.33,22.970000000000027,-24.134428181759684,3.1839619126842003
57,47.0,-0.371667,-0.12647116,-0.57183844,-18.799999999999955,10.0,-13.060825068451917,1.7415031233775533,-310.33,22.970000000000027,-23.96661400060927,3.1956582313978092
57,47.0,-0.37039304,-0.12788807,-0.56950271,10.240000000000009,70.94999999999999,-13.116551298065502,1.7485694205961781,-310.33,22.970000000000027,-24.068871631950195,3.208624886793988
57,48.0,-0.26160869,0.03036698,-0.23997092,795.09,-52.129999999999995,-4.040989246428482,1.296103154251094,795.09,-52.129999999999995,-7.415215267196264,2.3783492880507575
57,48.0,-0.26289409,0.03949213,-0.22517392,796.66,-51.30000000000001,-4.044124141742959,1.2996129151843503,796.66,-51.30000000000001,-7.420967800098329,2.3847896993632824
57,48.0,-0.26561353,0.04485911,-0.22166805,792.03,27.69999999999999,-3.974197121718708,1.3035358825747112,792.03,27.69999999999999,-7.292651718353829,2.391988344524595
57,49.0,-0.37825656,-0.12114237,-0.55516279,10.480000000000018,38.31,7.56653677869066,3.5449296306679274,277.83000000000004,-60.28,13.88459498889736,6.504945872275647
57,49.0,-0.37799093,-0.12019958,-0.55467105,6.769999999999982,36.19999999999999,7.77184008625778,3.565626565563548,277.83000000000004,-60.28,14.261326558283026,6.542924747809111
57,49.0,-0.37988338,-0.12014326,-0.55601853,136.51,-34.45999999999998,7.944426986090017,3.5865556964046825,277.83000000000004,-60.28,14.578023519475181,6.5813297029025914
