Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
69,1.0,-11.0,-9.928714211182236,-11.176535412933532,1.5846789680955062,-5.61,-8.661488195281503,-24.566024837627904,3.483124371873922
69,1.0,-11.0,-9.957123710641953,-11.428747453161217,1.5921543139809184,-5.61,-8.661488195281503,-25.120386902048352,3.4995551821300577
69,1.0,-11.0,-10.071573408465433,-11.683189710746468,1.5997179286052559,-5.61,-8.661488195281503,-25.679650984220736,3.516180007074352
69,1.0,-15.0,-12.062673470599997,-13.384406474021262,1.8158907761394119,-7.65,-8.661488195281503,-29.41892542989873,3.991327925954428
69,1.0,-15.0,-11.61867357904369,-13.444632161839081,1.8256053009082507,-7.65,-8.661488195281503,-29.5513014917223,4.012680451396335
69,1.0,-15.0,-11.330520084523608,-13.505523568636534,1.835411323255471,-7.65,-8.661488195281503,-29.6851408038631,4.034234088515527
69,1.0,-24.0,-21.653720488203756,-16.692945577389548,2.535422789202671,-12.24,-8.661488195281503,-36.691094379102225,5.572859290667468
69,1.0,-24.0,3.7183976292859504,-16.758538219496206,2.5514936481186687,-12.24,-8.661488195281503,-36.83526700645266,5.608183038564835
69,1.0,-24.0,-7.041497366089425,-16.85693413709591,2.569566911324264,-12.24,-8.661488195281503,-37.051541233336806,5.647908071090731
69,2.0,-31.0,9.993650209947322,10.797641097105286,1.6332557267161691,-15.81,11.891729453850896,23.73321513143742,3.58989608732214
69,2.0,-45.0,29.72932363462724,10.784909703457057,1.6398557346516558,-22.95,11.891729453850896,23.70523152819861,3.60440290476434
69,2.0,-45.0,28.648139255188497,10.880482056454166,1.6472505125075747,-22.95,11.4592557020754,23.915299560086257,3.620656626491648
69,2.0,38.0,33.13034656994881,12.392536463679882,1.8990320889456598,19.38,13.252138627979527,27.23879514716838,4.17407253150256
69,2.0,38.0,33.25210156763335,12.409124104459632,1.9078301949777243,19.38,13.300840627053342,27.27525478160227,4.193410768561037
69,2.0,38.0,25.437865816239363,12.501035692041073,1.9177046689753796,19.38,10.175146326495746,27.477276451106277,4.215114862407884
69,2.0,45.0,32.010200591251014,14.617686311520819,2.2797109793274375,22.95,12.804080236500406,32.12967451272276,5.010804732561706
69,2.0,45.0,32.52157158152611,14.765349606012537,2.2935138862716204,22.95,13.008628632610446,32.45423843401556,5.041143522025022
69,2.0,45.0,32.74884757720392,14.775815424211684,2.3074791535037242,22.95,13.099539030881568,32.47724230241728,5.071839179401188
69,2.0,-31.0,1.4618716721990834,17.72186229740163,2.7933805756494507,-15.81,13.099539030881568,38.95265332968878,6.139850505277494
69,2.0,-31.0,19.759212724232263,17.834939542501786,2.813466082466306,-15.81,13.099539030881568,39.201197114418925,6.18399844926094
69,3.0,-31.0,33.63765906030109,-12.101882069753607,2.2930288300030695,-15.81,-10.006637409700339,-26.599936789318427,5.040077368346747
69,3.0,-24.0,-25.016593524250847,-16.15188086511256,3.1138127939840956,-12.24,-10.006637409700339,-35.501834141517406,6.844160521177043
69,3.0,-24.0,-25.278772619264895,-16.236916350476008,3.1343372339386235,-12.24,-10.111509047705958,-35.688742138346264,6.8892732401970935
69,3.0,-16.0,-25.703291711191667,-16.184248951172833,3.1550957895819067,-8.16,-10.281316684476668,-35.572979194677885,6.934900545501032
69,3.0,-45.0,-25.49630821512795,-17.6382792131288,3.9115133597006357,-22.95,-10.19852328605118,-38.7689377104571,8.597506364621998
69,3.0,-15.0,1.0113781807662765,-17.818600316114946,3.9421355589844103,-7.65,-10.19852328605118,-39.16528349482065,8.664813958647734
69,3.0,-42.0,0.9253379824025278,-18.058901813255773,3.9732125315277713,-21.42,-10.19852328605118,-39.69346618553619,8.73312114429804
69,3.0,-26.0,-31.27804720517463,-22.614257534307512,4.746423098755855,-13.26,-12.511218882069853,-49.70613806040791,10.432637971065372
69,3.0,-26.0,-32.18309268796307,-22.778323101756314,4.789579918460987,-13.26,-12.873237075185228,-50.06675417766038,10.527496660777249
69,3.0,-24.0,-32.81784207589182,-22.943235620792677,4.8334232003826685,-12.24,-13.127136830356728,-50.4292318945023,10.623864194441108
69,4.0,45.0,39.066308557062584,14.744361729892255,2.295221481240028,22.95,15.626523422825034,32.408107082303175,5.044896815765581
69,4.0,45.0,39.19699225457733,14.823945035015765,2.309176965470943,22.95,15.678796901830934,32.58303118696465,5.075570970105133
69,4.0,45.0,0.0,14.904555484457036,2.3232931428939523,22.95,15.678796901830934,32.76021295483657,5.106598328080905
69,4.0,41.0,46.2823214198332,16.846054356840593,2.6796107886931955,20.91,18.512928567933283,37.027627476335624,5.889784513547644
69,4.0,45.0,46.756354210818344,17.019060336357178,2.698180128040012,22.95,18.70254168432734,37.407894619313076,5.9305999214319485
69,4.0,41.0,45.077758642740775,17.055279105832593,2.716994416415539,20.91,18.03110345709631,37.48750347462004,5.971953727281354
69,4.0,45.0,0.0,19.040900099660757,3.0770673277878675,22.95,18.03110345709631,41.85189841905434,6.763393986477734
69,4.0,45.0,1.8320068651600954,19.184111895616514,3.1009034584675224,22.95,18.03110345709631,42.166677946565095,6.815785801711613
69,4.0,45.0,1.9448331630144424,19.3169560018324,3.125069903876634,22.95,18.03110345709631,42.45866929202761,6.868903648720842
69,5.0,-31.0,52.00480631100674,22.04076499026832,3.6335477325638603,-15.81,20.8019225244027,48.445601448609764,7.986537916175365
69,5.0,-31.0,52.34734370449257,22.21554950966427,3.6654742090508172,-15.81,20.93893748179703,48.829777822242065,8.056712311493698
69,5.0,-31.0,46.15894302217953,22.39298470702209,3.6978828750826462,-15.81,18.46357720887181,49.21978038603456,8.127946559431656
69,5.0,-24.0,43.82043536665172,36.92615746107365,6.3245821149460255,-12.24,17.52817414666069,81.16369409943988,13.901431488651362
69,5.0,-31.0,55.28448009863605,37.66071133579251,6.397216862969399,-15.81,22.113792039454424,82.77824351607194,14.06108266480674
69,5.0,-31.0,20.214576415572452,38.686956117491604,6.470290702239652,-15.81,22.113792039454424,85.03392954624654,14.221698963522755
69,6.0,41.0,0.0,12.370725080818204,1.8552480871570367,20.91,,27.190853727638412,4.077835295571166
69,6.0,45.0,0.0,12.287694091521928,1.8646200057025624,22.95,,27.008351613165196,4.098434772534231
69,6.0,45.0,0.0,12.273960897700423,1.8740778340591806,22.95,,26.97816605314553,4.119223079262078
69,6.0,-45.0,0.0,16.173315641728948,2.5460282289474208,-22.95,,35.54894778052023,5.59617004722643
69,6.0,-45.0,0.0,16.199457844256486,2.5629960397431883,-22.95,,35.60640834167575,5.633465295355528
69,6.0,-45.0,0.0,16.29567343326706,2.5801620101104197,-22.95,,35.817890206320996,5.671196098222705
69,7.0,45.0,24.031189742990602,13.695390247049842,1.7570882195291784,22.95,9.61247589719624,30.10246776301555,3.8620799065251354
69,7.0,41.0,24.187036140026827,13.696001405431465,1.7682421581834493,20.91,9.674814456010731,30.10381108913836,3.886596263687222
69,7.0,43.0,24.207328639640917,13.767052902498248,1.7795338935941043,21.93,9.682931455856368,30.259982279691148,3.9114154981198404
69,7.0,45.0,0.0,20.18159683685184,2.737921505872805,22.95,9.682931455856368,44.35914984740034,6.017951469908425
