Participant,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
31,-0.38448188,0.19906785,-0.55651957,518.6400000000001,509.97,-14.154121146733843,1.9756029511627453,,,-24.614016674170156,3.4355735320720147
31,-0.19728176,0.0635089,-0.45291781,0.0,0.0,9.373314289241762,1.374012024853016,,,16.300193548991423,2.3894069112193943
31,-0.41650113,-0.08155688,-0.23233281,-303.01,1.410000000000025,12.719473658715215,1.929494678454148,-303.01,1.410000000000025,22.11916469250576,3.355391245831763
31,-0.36855331,-0.07587895,-0.26009947,464.6300000000001,-86.58000000000001,19.067030225432266,3.084384814985693,464.6300000000001,-86.58000000000001,33.15756556202671,5.363745193260119
31,-0.40587619,-0.11288736,-0.25612789,569.99,541.45,10.826350017234468,1.6405419997334496,,,18.827022679970742,2.852902537536469
31,-0.38751179,-0.0961288,-0.26502171,362.21000000000004,-118.80000000000001,14.787305718212679,1.8561864671579542,362.21000000000004,-118.80000000000001,25.71512464397185,3.227908266387683
31,-0.39396304,-0.0810286,-0.25683033,-580.75,-131.0,14.113385463811824,2.0685752899240697,-580.75,-131.0,24.543177321568763,3.597252429177958
31,-0.37893915,-0.0951239,-0.28315666,326.74,177.66000000000003,15.30768024460425,2.391084981585575,326.74,177.66000000000003,26.62005594536679,4.158096782977315
31,-0.37277955,-0.06190322,-0.27252051,470.9200000000001,-133.15,18.489784221487497,2.9965695420893885,470.9200000000001,-133.15,32.15373476116676,5.211034433693449
31,-0.35692641,-0.03305754,-0.24572104,482.9000000000001,569.01,23.321841529879862,3.817290787875436,,,40.55668242046108,6.638268680115381
31,-0.38671973,-0.09754682,-0.26704046,317.62,-93.91999999999999,13.834855002388736,2.0865298862956934,317.62,-93.91999999999999,24.058812849154013,3.628475472268212
31,-0.41601428,-0.08885828,-0.21631967,319.52,-38.71000000000001,11.005623900284508,1.6348929936961234,319.52,-38.71000000000001,19.13877996259476,2.843078916037559
31,-0.41971371,-0.09974017,-0.24222703,66.82000000000005,52.91,11.704894654601308,1.8675938926400324,,,20.354811804351677,3.2477457793010167
31,-0.394647,-0.08578989,-0.25972289,467.27,1237.36,13.470862405837995,2.161886594301407,,,23.425829723752273,3.759520787490148
31,-0.40312615,-0.04910166,-0.23750034,93.94000000000005,101.28,16.348312109505507,2.6969907201428898,,,28.429714758430077,4.690066862328484
