Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
29,73.0,9.0,14.367687024223098,6.558794045867907,2.175892745298012,4.140000000000001,8.38803173610573,14.737610221065186,4.889230998684632
29,73.0,9.0,7.008646766101587,6.630100892387815,2.185625404607476,4.140000000000001,8.38803173610573,14.897836705195418,4.911100284152997
29,73.0,11.0,6.387106203760243,6.660959187826041,2.1954503471075593,5.0600000000000005,8.38803173610573,14.967175295045113,4.933176929950685
29,73.0,13.0,6.490437322249486,6.692105654847673,2.2053626120683854,5.98,8.38803173610573,15.03716140644272,4.955449789317661
29,73.0,15.0,6.554145229889477,6.738579041631189,2.2153649244547657,6.9,8.38803173610573,15.14158710654528,4.9779249852498575
29,73.0,18.0,5.662234522929647,6.75550195781608,2.2254489193344567,8.280000000000001,8.38803173610573,15.179612899212731,5.000583721744524
29,73.0,18.0,19.507050549083093,6.787681516215349,2.235631660810869,8.280000000000001,8.38803173610573,15.251920366935888,5.023464341842021
29,74.0,11.0,14.381671686875784,7.520144158967847,2.571561570502381,5.0600000000000005,,16.897763925200753,5.7782988489188485
29,74.0,13.0,14.644272574465003,7.576202242285251,2.5845020537489973,5.98,,17.023726438414958,5.807376114773996
29,74.0,18.0,9.436539587747463,7.602000362399419,2.597560599916023,8.280000000000001,,17.081694814311494,5.836718668011304
29,74.0,18.0,10.99116791930375,7.603214473562506,2.610758750731743,8.280000000000001,,17.08442292209495,5.866374912894227
29,74.0,18.0,11.560654459549001,7.685646423272596,2.6240785184063693,8.280000000000001,,17.26964751309352,5.896304430859112
29,74.0,18.0,16.30067817310468,7.743510316839835,2.637541895051435,8.280000000000001,,17.399667681939107,5.926556638180575
29,74.0,18.0,16.414109325731975,7.73053999883774,2.6511501758535023,8.280000000000001,,17.370523377388402,5.95713444514282
29,75.0,-16.0,-12.48286526892297,-8.373985178725368,2.8733984171780507,-7.36,,-18.816344696595902,6.456526243399081
29,75.0,-15.0,-12.46266520064688,-8.423557643918185,2.890272718028029,-6.9,,-18.92773402588416,6.494442797408982
29,75.0,-15.0,-13.52394571084473,-8.377149509881749,2.9073416552796223,-6.9,,-18.82345494870429,6.5327966994133115
29,75.0,-15.0,-14.098870731010472,-8.427464335858357,2.9246012116711384,-6.9,,-18.936512362673728,6.571578922625047
29,75.0,-15.0,-19.046333607247565,-8.47823305441621,2.942069635069911,-6.9,,-19.050589673273223,6.61083047000209
29,75.0,-15.0,-19.040118201624157,-8.473729121331928,2.959750627425262,-6.9,,-19.040469335632842,6.650559659824563
29,75.0,-15.0,-13.984662652680248,-8.387573944685917,2.9776326665372665,-6.9,,-18.846878653709254,6.690740601709237
29,76.0,-15.0,-7.506656141677587,-5.68659386415007,2.0198051732375113,-6.9,,-12.777776412745206,4.538502224264687
29,76.0,-15.0,-8.04351180239992,-5.71047175463694,2.0282219132745367,-6.9,,-12.831430032669203,4.557414639127884
29,76.0,-15.0,-8.783921997289044,-5.775531671484071,2.036712311931722,-6.9,,-12.977619665824706,4.576492564910578
29,76.0,-15.0,-9.488593609843546,-5.799810490492969,2.0452693272390317,-6.9,,-13.032174172137701,4.595720178306104
29,76.0,-15.0,-14.072455257110962,-5.824293328130929,2.0538977688980244,-6.9,,-13.087187108310196,4.615108286713861
29,76.0,-15.0,-9.282708298567979,-5.8489827578031,2.0625985249710093,-6.9,,-13.142664256783565,4.634658885609857
29,76.0,-15.0,-14.871134879719587,-5.873881396215329,2.0713724981305583,-6.9,,-13.198611497295843,4.654374003299363
29,77.0,-16.0,-10.480727732480918,-6.330483424235051,2.1692553600943745,-7.36,,-14.224596254256157,4.874316794132059
29,77.0,-16.0,-11.065752786784705,-6.28994355094642,2.1789469027052557,-7.36,,-14.133503158976605,4.89609369037871
