Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
32,25.0,-0.242024,-0.03173457,-0.24514621,776.8800000000001,-246.61,26.106808386073375,4.465184682975867,776.8800000000001,-246.61,63.67450565363296,10.89058544177814
32,25.0,-0.24209352,-0.03217698,-0.24575301,804.02,-259.07,26.37228079783396,4.502022411410287,804.02,-259.07,64.32199286591703,10.980432661429688
32,25.0,-0.24315168,-0.03186049,-0.2469238,820.55,-271.35,26.665394978903766,4.543048095911754,820.55,-271.35,65.03689835354629,11.080494305928763
32,25.0,-0.24039274,-0.03443491,-0.24461871,544.56,257.73,26.85468669950411,4.580855735786383,544.56,257.73,65.49858086009053,11.17270713958299
32,25.0,-0.23464759,-0.0429002,-0.24135023,567.65,377.09000000000003,26.98308845789078,4.6152923502250385,544.56,257.73,65.81175274879561,11.25669804219887
32,26.0,-0.23992454,-0.15093447,-0.25495705,515.09,-215.26,19.16423488598795,3.2193334448186883,515.09,-215.26,46.741568886924604,7.851954271912781
32,26.0,-0.24030928,-0.14811279,-0.25400814,516.45,-216.51,19.31739353641741,3.242713999493308,516.45,-216.51,47.11512283532206,7.908979444764178
32,26.0,-0.23889381,-0.14784499,-0.25465378,546.52,-223.82,19.496262615734317,3.2642352183651315,546.52,-223.82,47.551384519776,7.961469697592555
32,26.0,-0.23991585,-0.14753307,-0.25484362,548.36,-229.07,19.604433745678257,3.2859979941320567,548.36,-229.07,47.81521390570927,8.014549107688087
32,26.0,-0.24104403,-0.1468371,-0.25449866,550.8299999999999,-227.25,19.82023313976895,3.305813992324479,550.8299999999999,-227.25,48.341548627896465,8.062880327279405
32,26.0,-0.2161718,-0.13506798,-0.25442305,437.20000000000005,-152.67,22.73445326073234,3.9252756535424904,437.20000000000005,-152.67,55.44933150292618,9.573747318990133
32,26.0,-0.21136084,-0.1339045,-0.25070429,451.87,-175.1,22.913540097080645,3.955264250073551,451.87,-175.1,55.88612429677969,9.646889505929394
32,26.0,-0.21534818,-0.13617405,-0.25147498,468.78999999999996,-177.97,23.00715831674825,3.9856309147852897,468.78999999999996,-177.97,56.11445913454898,9.720953801161325
32,26.0,-0.22616228,-0.14067148,-0.25531402,500.57000000000005,-171.48,23.191276584213828,4.016384491518053,500.57000000000005,-171.48,56.563523588897525,9.795961774812532
32,26.0,-0.25195819,-0.1442387,-0.26889822,518.96,-168.96,23.388914118325403,4.047542915514692,518.96,-168.96,57.045561534595656,9.871957170940334
32,27.0,-0.25950956,-0.14446892,-0.25657368,495.6600000000001,-190.91,17.05080588683257,3.0186066708153927,495.6600000000001,-190.91,41.58691555798464,7.36238167011874
32,27.0,-0.26056775,-0.14320201,-0.25424394,502.03,-190.07,17.24457567527533,3.0376074609747548,502.03,-190.07,42.05952007199652,7.408724597317427
32,27.0,-0.25760433,-0.14370842,-0.25607032,508.1600000000001,-185.32999999999998,17.352026920843794,3.056821539568686,508.1600000000001,-185.32999999999998,42.32159365993802,7.455587735008027
32,27.0,-0.25681245,-0.14206901,-0.25599399,518.45,-193.87,17.43878755002669,3.0762573807172124,518.45,-193.87,42.533202834515095,7.502991751569283
32,27.0,-0.2533209,-0.14392845,-0.25826418,523.31,-192.89,17.63693836889581,3.095923653612024,523.31,-192.89,43.01649268173688,7.550957791159725
32,28.0,-0.25444704,-0.3805306,-0.28812397,-475.85,-120.13999999999999,-20.694178722400355,2.5617792524290586,-475.85,-120.13999999999999,-50.47310190393447,6.2481795966744755
32,28.0,-0.25519884,-0.38044098,-0.28738853,-475.14,-124.58000000000001,-20.83767354769967,2.5845804388762783,-475.14,-124.58000000000001,-50.82308578283949,6.303791690419242
