Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
31,1.0,45.0,41.101294203761654,-14.027779335894781,1.9546235946185941,31.049999999999997,,-24.394308265121026,3.399090431041735
31,1.0,45.0,36.05168162949615,-14.06634613496953,1.9661156544074956,31.049999999999997,,-24.461375928712012,3.419075123014636
31,1.0,44.0,37.8184991410406,-14.154121146733843,1.9756029511627453,30.36,,-24.614016674170156,3.4355735320720147
31,1.0,44.0,34.688103937961635,-14.236560729186271,1.9862345339350043,30.36,,-24.757379108054927,3.4540618545129735
31,1.0,44.0,34.72310486266413,-14.282654918909536,1.9969693212733137,30.36,,-24.837536903983686,3.4727296496942923
31,2.0,0.0,0.0,9.358640733279799,1.3716283587387181,0.0,,16.274676235173573,2.3852617158466307
31,2.0,0.0,0.0,9.36553454441804,1.372748158572108,0.0,,16.28666457274297,2.3872090477568966
31,2.0,4.0,0.0,9.373314289241762,1.374012024853016,2.76,,16.300193548991423,2.3894069112193943
31,2.0,4.0,0.0,9.37974222830519,1.3750564095790594,2.76,,16.31137173502273,2.391223096257985
31,2.0,4.0,43.89334713471655,9.385554364114455,1.3760008403637016,2.76,,16.321479039195037,2.3928654613924776
31,4.0,22.0,-22.747684312893387,12.829821892415225,1.9088727442820073,15.18,-10.46393478393096,22.31106027091008,3.3195297023064096
31,4.0,23.0,-19.688749331082004,12.754278310818856,1.9196269512986301,15.87,-9.056824692297722,22.17968998251399,3.338231268308318
31,4.0,25.0,-19.572079582073705,12.719473658715215,1.929494678454148,17.25,-9.003156607753905,22.11916469250576,3.355391245831763
31,4.0,27.0,-22.0950629043782,12.731695057877019,1.9394565792113276,18.63,-10.163728936013973,22.140417705648137,3.3727149912484986
31,4.0,15.0,12.730127988668189,12.801988010667367,1.9485062824994124,10.35,-10.163728936013973,22.262657150550552,3.388452425266479
31,5.0,45.0,-27.303638011667516,18.789066567466065,3.0403332787035424,31.049999999999997,-12.559673485367059,32.67418676082349,5.2871395716654614
31,5.0,-45.0,38.37340963476132,18.894100550419108,3.0633889863923818,-31.049999999999997,17.65176843199021,32.85684085717883,5.3272334473363525
31,5.0,-45.0,37.14254378272375,19.067030225432266,3.084384814985693,-31.049999999999997,17.65176843199021,33.15756556202671,5.363745193260119
31,5.0,-31.0,33.646097242131255,19.092774511746985,3.1080092865738163,-21.389999999999997,15.477204731380377,33.20233487592801,5.404828149351866
31,5.0,-31.0,33.24577416584652,19.15374687170267,3.131956381706633,-21.389999999999997,15.2930561162894,33.308365809890944,5.446472147787837
31,6.0,13.0,19.262175561270404,10.715917095254287,1.6268078240746915,8.969999999999999,8.860600758184386,18.634979828647207,2.829018806065889
31,6.0,15.0,19.488223199973987,10.783591036867074,1.633287673105718,10.35,8.964582671988035,18.752664813111842,2.8402872635308443
31,6.0,18.0,22.20808672372999,10.826350017234468,1.6405419997334496,12.419999999999998,10.215719892915796,18.827022679970742,2.852902537536469
31,6.0,18.0,42.51008142303689,10.844783261270704,1.6486008467911173,12.419999999999998,10.215719892915796,18.859078091349755,2.866916872569753
31,6.0,18.0,41.56286889827574,10.825756617945313,1.6552491269110314,12.419999999999998,10.215719892915796,18.8259907586069,2.878478231698285
31,7.0,-31.0,24.839718749798468,14.633741331201634,1.832079396445664,-21.389999999999997,11.426270624907296,25.448076174959642,3.185986070419011
