Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
57,35.0,42.06918624883663,23.527009779901224,4.125801028391104,23.8,17.248366362023017,43.17206294611874,7.570844887097675
57,-45.0,68.55938609142616,36.017496192837086,5.745241631281541,-30.6,28.109348297484726,66.09210551385605,10.542518393401625
57,18.0,26.605413428844777,14.029578211319503,2.46564241135267,12.24,10.908219505826358,25.744276017771288,4.52445382483215
57,38.0,44.418082954533496,14.380170278201103,2.450963367955131,25.840000000000003,18.211414011358734,26.387612460499025,4.497517780197665
57,15.0,25.22122766721479,-18.647743648882116,2.32948719342831,10.200000000000001,10.340703343558063,-34.21860959569868,4.2746089999409485
57,18.0,16.914490370867835,12.752473596410875,2.140742140844276,12.24,,23.400789049413955,3.928261828449246
57,20.0,32.99976746601126,14.150282725632412,2.464910267558068,13.600000000000001,13.529904661064615,25.965768801535475,4.523110340969055
57,15.0,27.462213056207784,13.319901319802625,3.703658568119873,10.200000000000001,11.25950735304519,24.442018921837818,6.796213472499966
57,18.0,17.167635715315996,11.591129554686805,1.9915700816949924,12.24,,21.269722732850287,3.6545310999103116
57,20.0,25.725084266260634,13.132979491738443,2.220998664105534,13.600000000000001,10.547284549166859,24.099017367340043,4.075532548633655
57,32.0,22.758740101829652,15.183171845831168,2.593960080116698,21.76,9.331083441750156,27.861120337100193,4.759916747014142
57,38.0,33.48171725640294,18.88929713323803,3.225683203467507,25.840000000000003,13.727504075125204,34.66186023949179,5.919128678362874
57,27.0,39.09797390470472,16.64825208697479,3.8583442547357834,18.360000000000003,,30.54954257959874,7.08006170744016
57,32.0,32.00990426015627,15.719706227723151,2.7411902049309003,21.76,13.12406074666407,28.845660927871982,5.0300840260482005
57,22.0,23.691807877840493,18.15789676348198,3.4515173483101336,14.96,9.713641229914602,33.31974056098943,6.333534334149096
57,18.0,26.00338187249692,14.318780765567258,2.607057276970301,12.24,10.661386567723737,26.274962704815916,4.783950103240501
57,26.0,33.20828782986759,17.832745807125978,3.3011122987753625,17.68,13.615398010245709,32.72308855607617,6.057541068252789
57,20.0,32.43992680040475,15.644064994584843,3.8394648208808793,13.600000000000001,13.300369988165945,28.706859265063187,7.045417946316412
57,7.0,42.441601995957484,-17.49056436390745,2.2895975535502835,4.760000000000001,17.401056818342568,-32.09518560777017,4.201411510764769
57,15.0,4.917672861218879,-27.81861307187486,3.995516565800026,10.200000000000001,,-51.04715498689037,7.331772898243045
57,-37.0,-32.91132886811109,-30.84622560681024,4.485823873615772,-25.16,-13.493644835925547,-56.60282398849679,8.231486808084941
57,-18.0,-16.529092811211186,-11.755897984758828,2.4012224690690838,-12.24,,-21.572072802032448,4.406243230741769
57,-16.0,16.988324429665216,-9.99153642383547,1.5817875582949918,-10.88,,-18.33446933773809,2.9025801694713094
57,0.0,-4.45844124276485,-13.228157480405578,1.6925401746529616,0.0,,-24.273668976544236,3.1058112204881834
57,0.0,-25.179036776473424,-13.060825068451917,1.7415031233775533,0.0,-10.323405078354103,-23.96661400060927,3.1956582313978092
57,45.0,58.218966725017324,-4.044124141742959,1.2996129151843503,30.6,23.869776357257102,-7.420967800098329,2.3847896993632824
57,0.0,0.8503087210950986,7.77184008625778,3.565626565563548,0.0,,14.261326558283026,6.542924747809111
57,25.0,22.54210610513844,11.399756995020667,5.36181300044265,17.0,9.24226350310676,20.918554085862922,9.838926855812264
57,25.0,25.804597868042432,15.386554293366371,5.413567516053309,17.0,10.579885125897396,28.23432712832729,9.93389639195782
57,-18.0,-20.064202637367043,-16.447987185820413,4.767938742801511,-12.24,,-30.182056485980457,8.749167593040772
57,-18.0,12.856862590145909,-14.971369625537138,5.543177428941208,-12.24,,-27.472463262860646,10.171730582107116
57,-24.0,-14.271880156548434,-18.34001430759474,5.1398009970086305,-16.32,,-33.65392625443634,9.431534829510836
57,11.0,8.129048737263153,7.963921557564857,4.013880078167123,7.48,,14.613796058131513,7.36546994343667
57,-10.0,-4.026795975949396,-7.715223813411356,3.133451279513219,-6.800000000000001,,-14.157435697609838,5.749883097906757
57,18.0,16.091768001411324,11.514994663387574,3.9507573335981228,12.24,,21.130015207316198,7.249639707152555
57,9.0,19.00699627898258,7.563923072579117,2.667566184020946,6.12,,13.87979883818268,4.894983947678435
57,15.0,16.202113407965648,12.665651374400959,7.241261957264501,10.200000000000001,,23.241470272025758,13.28771569158036
57,5.0,9.230880076239428,7.459321360857815,2.661610124357975,3.4000000000000004,,13.68785469717409,4.884054578196884
57,22.0,26.72468383151747,14.35341033333663,4.962910190063453,14.96,10.957120370922162,26.338507961672715,9.106940198766436
57,13.0,23.01026271971084,10.70148108266656,4.938877306281638,8.84,9.434207715081444,19.637217786693135,9.062839857026805
57,23.0,28.876419259326816,15.099055537114856,5.459782404474784,15.64,11.839331896323994,27.706766910605758,10.018700712211228
57,-24.0,-35.199373327546375,-19.951416968484047,5.435978188625662,-16.32,-14.431743064294013,-36.61085013716823,9.975019976128088
57,-13.0,-32.89834705557529,-12.666461214821892,4.097495197539486,-8.84,-13.488322292785869,-23.242956329198172,7.518903687484958
57,-9.0,13.740437205864,-8.385968683394866,3.565422345836249,-6.12,,-15.38825253402958,6.542550004609517
57,13.0,6.304292712699341,9.329122196255332,3.393698959730654,8.84,,17.118939230128532,6.227437591105751
57,-21.0,-15.786695406819947,-16.30072598725778,5.071569472538569,-14.280000000000001,,-29.911832186618028,9.306329982108275
