Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
71,49.0,4.0,-2.585190555605963,12.309599072767417,5.539023902877164,2.72,12.7410831852173,17.972014646240428,8.086974898200658
71,49.0,4.0,-2.6832072591360476,12.410745521021349,5.587971295513917,2.72,12.7410831852173,18.11968846069117,8.158438091450318
71,49.0,4.0,-2.8633850229781137,12.494237294862002,5.637791471401174,2.72,12.7410831852173,18.24158645049852,8.231175548245714
71,49.0,4.0,10.201664988737772,12.568798464609811,5.688413495104422,2.72,12.7410831852173,18.350445758330324,8.305083702852457
71,49.0,4.0,9.925632654531732,12.782992883926594,5.739921635169194,2.72,12.7410831852173,18.663169610532826,8.380285587347023
71,49.0,22.0,14.636200112418708,57.54746060010225,23.163689614358105,14.96,12.7410831852173,84.01929247614927,33.818986836962836
71,49.0,22.0,14.963402931555894,58.90488540484625,23.438749962585057,14.96,12.7410831852173,86.00113269107553,34.22057494537418
71,49.0,22.0,16.119423464366587,60.368136441631414,23.671512550996198,14.96,12.7410831852173,88.13747920478187,34.56040832445444
71,49.0,22.0,16.620317647847536,61.938868553761765,36.99699619733626,14.96,12.7410831852173,90.43074808849218,54.01561444811094
71,49.0,22.0,18.465337949590293,63.527244122997146,37.63666638796449,14.96,12.7410831852173,92.74977641957584,54.949532926428155
71,50.0,38.0,31.75308767741497,12.81682795431581,4.728568356413756,25.840000000000003,15.754664392134154,18.712568813301083,6.903709800364084
71,50.0,38.0,29.55059469220955,12.94452858394395,4.756885934456509,25.840000000000003,15.754664392134154,18.899011732558165,6.945053464306503
71,50.0,38.0,22.832846945121965,13.046998300225981,4.785315267105492,25.840000000000003,15.754664392134154,19.048617518329934,6.986560289974018
71,50.0,38.0,24.413366289544573,12.984719904894703,4.813894703111884,25.840000000000003,16.845222739785754,18.957691061146267,7.0282862665433505
71,50.0,38.0,25.491550028375496,13.048577692688335,4.842600552529934,25.840000000000003,17.58916951957909,19.050923431324968,7.070196806693702
71,52.0,-42.0,-4.454715033231235,-14.646479026636841,5.5154798952375685,-28.560000000000002,,-21.383859378889788,8.05260064704685
71,52.0,-42.0,-4.808584161417059,-14.84245172820119,5.562347786490102,-28.560000000000002,,-21.669979523173737,8.12102776827555
71,52.0,-42.0,-4.433093701570191,-14.99077546967506,5.609933434233344,-28.560000000000002,,-21.88653218572559,8.190502813980682
71,52.0,-42.0,-4.790566385032852,-15.091074363574847,5.658293820882258,-28.560000000000002,,-22.03296857081928,8.261108978488096
71,52.0,-42.0,-4.7487651438214895,-15.24487877856688,5.707401401612039,-28.560000000000002,,-22.257523016707644,8.332806046353577
71,54.0,11.0,8.020072624138038,7.765889812698943,4.341613198478473,7.48,,11.338199126540458,6.338755269778572
71,54.0,11.0,8.14115208143991,7.887630752179349,4.36731376632275,7.48,,11.51594089818185,6.376278098831215
71,54.0,11.0,9.237353596655034,7.879338826583495,4.393329328410517,7.48,,11.503834686811903,6.414260819479354
71,54.0,11.0,10.484183722442136,8.025191605934102,4.419647784127713,7.48,,11.71677974466379,6.452685764826461
71,54.0,11.0,10.7076041496063,8.24363203163187,4.443602325417622,7.48,,12.03570276618253,6.487659395109728
71,55.0,1.0,-21.880787640980497,-8.513014597291148,3.111905812980047,0.68,-15.097743472276541,-12.429001312045076,4.543382486950868
71,55.0,-5.0,-21.56007122134161,-8.517376340400531,3.1276821699579678,-3.4000000000000004,-14.87644914272571,-12.435369456984775,4.5664159681386325
71,55.0,-11.0,-20.944583980057118,-8.548774371801453,3.14360407816021,-7.48,-14.45176294623941,-12.481210582830121,4.589661954113907
71,55.0,-13.0,-19.985317565361957,-8.55380174611869,3.1597155195943483,-8.84,-13.789869120099748,-12.488550549333288,4.613184658607748
71,55.0,-15.0,-16.698875152882675,-8.600435529598514,3.1759883712089336,-10.200000000000001,-13.789869120099748,-12.55663587321383,4.636943021965043
71,55.0,13.0,10.894268312946675,-14.588131994409254,5.429890077482667,8.84,-13.789869120099748,-21.29867271183751,7.927639513124693
71,55.0,13.0,11.578943815546527,-14.773577840397055,5.475613122587317,8.84,-13.789869120099748,-21.5694236469797,7.994395158977483
71,55.0,13.0,12.544696629739997,-14.975420334036793,5.521993449664373,8.84,-13.789869120099748,-21.864113687693717,8.062110436509986
71,55.0,13.0,12.750819991575321,-15.14169699779895,5.564385786837774,8.84,-13.789869120099748,-22.106877616786466,8.12400324878315
71,55.0,13.0,10.966339418483502,-15.27700987525626,5.6169664128378605,8.84,-13.789869120099748,-22.304434417874138,8.200770962743277
71,57.0,13.0,9.426179893161521,6.705668373674398,2.5884424336409135,8.84,,9.79027582556462,3.779125953115734
71,57.0,13.0,9.83266092838922,6.782530884084106,2.602204719014114,8.84,,9.902495090762795,3.7992188897606063
71,57.0,13.0,9.521313752470137,6.844202485678715,2.6161119355705216,8.84,,9.992535629090924,3.8195234259329616
71,57.0,13.0,12.243439408596066,6.855715075792398,2.6301607033228454,8.84,,10.009344010656902,3.840034626851354
71,57.0,13.0,12.723432971471327,6.948725013881197,2.6443531268254414,8.84,,10.145138520266547,3.8607555651651446
71,57.0,11.0,13.144328227806398,14.532544165267673,5.220858722462682,7.48,,21.217514481290802,7.622453734795517
71,57.0,11.0,13.343965190143404,14.591625491537535,5.274236091193783,7.48,,21.3037732176448,7.700384693142924
