Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
46,1.0,-0.3493948,-0.28541422,-0.25760219,-287.47,-35.56,-7.296419631233391,0.8311622356520161,-287.47,-35.56,-9.412381324291076,1.0721992839911003
46,1.0,-0.34977829,-0.2890096,-0.25891602,-195.77999999999997,82.44999999999999,-7.292892353082607,0.832486092738776,-287.47,-35.56,-9.407831135476563,1.0739070596330214
46,1.0,-0.34377444,-0.28912839,-0.25852028,-136.07,-36.829999999999984,-7.181474394115469,0.8338417271287142,-287.47,-35.56,-9.264101968408955,1.0756558279960418
46,1.0,-0.34136939,-0.28572971,-0.25955245,-252.75,64.20999999999998,-7.203854885164958,0.835364238581036,-252.75,64.20999999999998,-9.292972801862796,1.0776198677695366
46,1.0,-0.34669888,-0.28657681,-0.25944057,-255.69,59.79000000000002,-7.1886565444483495,0.8366329750279533,-255.69,59.79000000000002,-9.27336694233837,1.0792565377860592
46,1.0,-0.4020336,-0.08036751,-0.23055266,226.51999999999998,-115.94,-9.375932884977203,1.189113275300059,-255.69,59.79000000000002,-12.094953421620593,1.5339561251370766
46,1.0,-0.40653834,-0.08180732,-0.23409992,232.5,-128.1,-9.4399745640074,1.1934761288223967,-255.69,59.79000000000002,-12.177567187569547,1.5395842061808915
46,1.0,-0.4025391,-0.08707039,-0.2369875,206.92999999999995,-120.43,-9.608273312423535,1.197872985380485,-255.69,59.79000000000002,-12.39467257302636,1.5452561511408254
46,1.0,-0.40497482,-0.08904277,-0.23955005,208.36,-123.50999999999999,-9.641752416549707,1.2027497695843579,-255.69,59.79000000000002,-12.437860617349122,1.551547202763822
46,1.0,-0.4087007,-0.08714645,-0.24046561,201.67999999999995,-129.0,-9.738985075912069,1.2067730412564401,-255.69,59.79000000000002,-12.563290747926569,1.5567372232208072
