Participant,trigger_no,fzd_hands0_state,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
69,1.0,1,-0.35802928,-0.20352165,-0.31196421,-122.32000000000005,-122.37,-10.95043858314158,1.513510944663448,,,-24.06906400574519,3.326697056370257
69,1.0,1,-0.33710533,-0.22050865,-0.29915687,-122.66999999999996,-127.13999999999999,-10.923320270022813,1.5203647986588917,,,-24.009457953510143,3.3417618274522436
69,1.0,1,-0.32606792,-0.22977133,-0.28203762,-124.08000000000004,-143.62,-10.966588769276358,1.527275329815411,,,-24.104562114869434,3.3569511749342738
69,1.0,1,-0.32110068,-0.23684181,-0.28698638,-120.26999999999998,-7.569999999999993,-10.940312411532142,1.5342406189667201,,,-24.046806680547647,3.3722608804888505
69,1.0,1,-0.3279798,-0.24820153,-0.28789327,-118.44000000000005,-7.699999999999989,-10.98325933362038,1.5412639661534566,,,-24.141204015297593,3.387698197605298
69,1.0,1,-0.33419561,-0.26161692,-0.27693605,58.50999999999999,-30.19999999999999,-10.956633287325024,1.5483460928565531,,,-24.082679965540404,3.4032647120987036
69,1.0,1,-0.33978632,-0.26403072,-0.27257916,255.83000000000004,-172.35,-10.999982945633162,1.5554877323931802,255.83000000000004,-172.35,-24.17796251450169,3.4189620358002113
69,1.0,1,-0.35127845,-0.2727451,-0.268206,266.23,-193.26,-10.97429714777325,1.5626869552216762,266.23,-193.26,-24.121505130805602,3.434785927577243
69,1.0,1,-0.35004365,-0.275298,-0.26706916,404.77,-205.56,-11.018919319134314,1.5699542840976024,404.77,-205.56,-24.219584663457223,3.4507595164465314
69,1.0,1,-0.35076758,-0.27357891,-0.2711753,272.62,-166.66,-11.062890855472293,1.5772790087238242,272.62,-166.66,-24.3162341003281,3.4668592611749656
69,1.0,1,-0.35725862,-0.27355954,-0.27466214,265.82000000000005,-177.93,-11.176535412933532,1.5846789680955062,265.82000000000005,-177.93,-24.566024837627904,3.483124371873922
69,1.0,1,-0.35666123,-0.27372423,-0.27425152,270.41999999999996,-170.15,-11.428747453161217,1.5921543139809184,270.41999999999996,-170.15,-25.120386902048352,3.4995551821300577
69,1.0,1,-0.34840715,-0.27246958,-0.27393344,226.86,-167.27,-11.683189710746468,1.5997179286052559,,,-25.679650984220736,3.516180007074352
69,1.0,1,-0.34658748,-0.2722058,-0.27408651,227.78999999999996,-165.19,-11.93834328576338,1.6073664383264576,,,-26.240478542107912,3.5329914314415536
69,1.0,1,-0.35784116,-0.27403322,-0.27702749,-123.57000000000005,-60.400000000000006,-12.12554717580889,1.6150982160372394,,,-26.65195269242794,3.549985878849853
69,1.0,1,-0.36219433,-0.2760025,-0.27802375,-109.70000000000005,-82.66,-12.383397819313473,1.622912457435234,,,-27.21870840685101,3.5671615814426456
69,1.0,1,-0.36431846,-0.27783293,-0.27865332,-126.26999999999998,-86.31,-12.641543501767899,1.6308169259691851,,,-27.78611261688584,3.584535603280269
69,1.0,1,-0.36714944,-0.28174397,-0.2831988,-160.76,-92.00999999999999,-12.832020728178463,1.6388004758770478,,,-28.20478156053626,3.602083445977751
69,1.0,1,-0.36313716,-0.2811299,-0.28337997,-173.75,-87.88,-13.024620830064976,1.6468717796500414,,,-28.628116584482814,3.619824171670791
69,1.0,1,-0.35852224,-0.2770606,-0.28438818,-182.07000000000005,-94.1,-13.216247676496778,1.6550340635326393,,,-29.049312392939918,3.637764871644741
69,1.0,1,-0.36470509,-0.27868739,-0.28327909,-194.78999999999996,-93.65,-13.40984748103807,1.6632787404485327,,,-29.47484476332168,3.6558866715058773
69,1.0,1,-0.3593401,-0.27692196,-0.28686693,106.72000000000003,-99.34,-13.604462139969996,1.6716118289471353,,,-29.90260778365405,3.674202800025803
69,1.0,1,-0.36391142,-0.28299668,-0.28603169,109.90999999999997,-121.88999999999999,-13.800102296662828,1.6800345156164838,,,-30.332624848064896,3.692715865325031
69,1.0,1,-0.30500868,-0.30028534,-0.272782,-148.61,-80.63,-13.16088652661972,1.7687650285781729,,,-28.927628585510142,3.887745532814826
69,1.0,1,-0.31678364,-0.30107534,-0.27135226,-143.14,-83.53999999999999,-13.010914621528608,1.7780034563930913,,,-28.597990338119878,3.9080515971520153
69,1.0,1,-0.32497728,-0.30340329,-0.26802471,-139.59000000000003,-94.03999999999999,-13.13788206606813,1.7873357017117852,,,-28.877064781217747,3.9285638723625045
69,1.0,1,-0.32139665,-0.29709351,-0.27360973,-117.16999999999996,-119.57,-13.19644031183569,1.7967573762256661,,,-29.005775805414846,3.9492727129440155
69,1.0,1,-0.32087421,-0.29739931,-0.27494535,-114.96000000000004,-133.31,-13.255547786800848,1.8062780831420575,,,-29.135694035388266,3.9701992267462423
69,1.0,1,-0.32555592,-0.29790848,-0.27482253,-119.09000000000003,-131.53,-13.384406474021262,1.8158907761394119,,,-29.41892542989873,3.991327925954428
69,1.0,1,-0.33051142,-0.2987791,-0.27562523,-140.25,-153.21,-13.444632161839081,1.8256053009082507,,,-29.5513014917223,4.012680451396335
69,1.0,1,-0.33574733,-0.30117786,-0.27606544,-149.03999999999996,-157.24,-13.505523568636534,1.835411323255471,,,-29.6851408038631,4.034234088515527
69,1.0,1,-0.33057803,-0.29843205,-0.2804552,-155.83000000000004,-149.76,-13.566827581606333,1.8453220454244388,,,-29.81988702437072,4.056017855842915
69,1.0,1,-0.33174255,-0.29907411,-0.28305125,-155.30999999999995,-138.59,-13.628810836043499,1.8553269464649134,,,-29.95612621762361,4.078008628329879
69,1.0,1,-0.33183339,-0.29571435,-0.2853649,-149.01999999999998,-148.97,-13.615791872528197,1.8644210997114827,,,-29.927510535816975,4.097997577165838
69,1.0,1,-0.32704505,-0.28912452,-0.29466611,-154.51,-149.68,-13.666054196703858,1.8725751288922474,,,-30.037987124355077,4.115920133305162
69,1.0,1,-0.28229329,-0.23914887,-0.27196583,-266.77,-54.349999999999994,-16.298495109601514,2.4560404109998792,-266.77,-54.349999999999994,-35.82409225090413,5.398376823377733
69,1.0,1,-0.30042943,-0.28532538,-0.27619153,45.809999999999945,-46.28999999999999,-16.438980452647566,2.481422518591728,,,-36.13287903491935,5.454166695864618
69,1.0,1,-0.31564313,-0.31012866,-0.27725327,-86.75,-57.650000000000006,-16.53531445664522,2.498619466067919,,,-36.344621175706195,5.491965586417285
69,1.0,1,-0.32453224,-0.32382673,-0.28077143,-117.97000000000003,-121.31,-16.614499573836174,2.516023860601199,,,-36.51867006329191,5.530220445601433
69,1.0,1,-0.32843411,-0.32963711,-0.28579402,50.620000000000005,-121.53,-16.692945577389548,2.535422789202671,,,-36.691094379102225,5.572859290667468
69,1.0,1,-0.33041462,-0.33254278,-0.28628311,52.200000000000045,-134.83,-16.758538219496206,2.5514936481186687,,,-36.83526700645266,5.608183038564835
69,1.0,1,-0.32949927,-0.32987633,-0.28387478,53.0,-149.29,-16.85693413709591,2.569566911324264,,,-37.051541233336806,5.647908071090731
69,1.0,1,-0.33083308,-0.33020863,-0.28279614,57.450000000000045,-151.33,-16.923971381542895,2.58787374356341,,,-37.198889096631284,5.688146488352375
69,1.0,1,-0.32727319,-0.32824114,-0.28392828,86.53999999999996,-145.44,-17.02548833518472,2.6064144144535737,,,-37.42202336073601,5.728898882968956
69,1.0,1,-0.32980919,-0.3299754,-0.28474849,84.28999999999996,-126.47999999999999,-17.093485388354118,2.625193168788388,,,-37.57148088360235,5.770174584996878
69,1.0,1,-0.32133213,-0.33314589,-0.28753737,90.67999999999995,-118.47999999999999,-17.1961143441693,2.644218258583587,,,-37.79705932848412,5.8119917323667245
69,2.0,1,-0.26286164,-0.15997754,-0.29286647,123.12,-69.69999999999999,12.08134331494324,1.5756435547208696,,,26.55479260624524,3.4632645332764724
69,2.0,1,-0.2542538,-0.15646912,-0.27865872,366.26,-185.24,12.268658281014893,1.5825777877071516,366.26,-185.24,26.966510901670734,3.478505977380321
69,2.0,1,-0.2572124,-0.14866485,-0.27533981,352.94000000000005,-194.54000000000002,12.316484727572572,1.5895742542556661,352.94000000000005,-194.54000000000002,27.071633431204514,3.4938842108539543
69,2.0,1,-0.262833,-0.14639781,-0.27443764,247.34000000000003,-175.72,12.224399558545883,1.5966240598923491,,,26.86923022968385,3.509379683643383
69,2.0,1,-0.26403725,-0.1467896,-0.27811623,337.21000000000004,-212.3,11.943755533370961,1.6037186867495166,337.21000000000004,-212.3,26.25237466234937,3.524973673475438
69,2.0,1,-0.26316583,-0.14879535,-0.27862823,337.78,-217.17000000000002,11.559222174995284,1.6108531623668512,337.78,-217.17000000000002,25.407170340639635,3.540655250882338
69,2.0,1,-0.26408386,-0.14946796,-0.27729639,276.58000000000004,-190.01,11.189097107009445,1.6180323038229858,276.58000000000004,-190.01,24.59363544120676,3.556435003802923
69,2.0,1,-0.26294225,-0.14862061,-0.27766541,279.19000000000005,-199.3,10.956939396590428,1.6252516908605799,279.19000000000005,-199.3,24.08335279370576,3.572303216511555
69,2.0,1,-0.26464748,-0.14942436,-0.27838188,292.02,-213.82999999999998,10.797641097105286,1.6332557267161691,292.02,-213.82999999999998,23.73321513143742,3.58989608732214
69,2.0,1,-0.2684831,-0.14922409,-0.28044903,391.95000000000005,-244.75,10.784909703457057,1.6398557346516558,391.95000000000005,-244.75,23.70523152819861,3.60440290476434
69,2.0,1,-0.26953474,-0.15257642,-0.27934852,294.54999999999995,-215.39,10.880482056454166,1.6472505125075747,294.54999999999995,-215.39,23.915299560086257,3.620656626491648
69,2.0,1,-0.2704325,-0.15499115,-0.28140783,386.13,-254.85,10.855104804113678,1.6547030100710307,386.13,-254.85,23.859520359441863,3.6370372161361253
69,2.0,1,-0.2718533,-0.15971348,-0.28226918,385.58000000000004,-257.67,10.917200982158572,1.6622268007682486,385.58000000000004,-257.67,23.996007758784543,3.65357450808861
69,2.0,1,-0.27326691,-0.16083431,-0.28304827,330.55999999999995,-235.38,11.013838749363707,1.6698163425788,330.55999999999995,-235.38,24.208417571101428,3.6702563209882015
69,2.0,1,-0.27066183,-0.1608384,-0.2819953,383.70000000000005,-251.24,11.04051725776679,1.678236365846324,383.70000000000005,-251.24,24.267056932571403,3.688763532130219
69,2.0,1,-0.27139819,-0.15921681,-0.27884558,379.38,-260.3,11.104497109335071,1.6851894202342033,379.38,-260.3,24.407684646318486,3.7040463456747794
69,2.0,1,-0.26957986,-0.15820964,-0.27951601,384.24,-247.31,11.098665959249526,1.6929764904596567,384.24,-247.31,24.39486777843046,3.721162326030324
69,2.0,1,-0.27029261,-0.15859579,-0.27872443,345.19000000000005,-245.05,11.196926594281093,1.7008393377517077,345.19000000000005,-245.05,24.610844654229844,3.7384448643782537
69,2.0,1,-0.2706328,-0.15785079,-0.27824801,316.01,-245.35,11.277881815271229,1.708765498520406,316.01,-245.35,24.78878422996616,3.7558665657478514
69,2.0,1,-0.23591496,-0.16365972,-0.27295208,408.15999999999997,-267.1,11.631937070086641,1.7748231508251262,408.15999999999997,-267.1,25.566997680050438,3.9010612855136273
69,2.0,1,-0.24933064,-0.15219058,-0.27396682,409.65999999999997,-264.03,11.717236146453674,1.7834287335723769,409.65999999999997,-264.03,25.754485049905174,3.919976356392084
69,2.0,1,-0.26158118,-0.14870684,-0.27767712,313.39,-218.75,11.802687740386737,1.7921088478462552,313.39,-218.75,25.942307653370047,3.9390552475660687
69,2.0,1,-0.26538649,-0.14678755,-0.27961758,315.28,-224.77,11.854094071952575,1.800875035640292,315.28,-224.77,26.05529877015176,3.9583233283373627
69,2.0,1,-0.26878932,-0.14749773,-0.28060713,317.6,-229.4,11.83676545087366,1.8097211265725326,317.6,-229.4,26.017210461020305,3.977767036206428
69,2.0,1,-0.26810268,-0.14871527,-0.27868384,414.38,-267.83,11.923288849958094,1.8186468854014413,414.38,-267.83,26.20738889220789,3.997385854112368
69,2.0,1,-0.26850283,-0.14927965,-0.27830869,418.34000000000003,-275.69,11.941790471814574,1.827662173462051,418.34000000000003,-275.69,26.248055457048434,4.0172014572695876
69,2.0,1,-0.26840109,-0.14954805,-0.27593547,324.69000000000005,-241.99,12.029524111551483,1.8367627708568355,324.69000000000005,-241.99,26.44089399719016,4.037204570343324
69,2.0,1,-0.26855791,-0.14829336,-0.27834296,424.02,-286.22,12.11769295303982,1.8459442718298131,424.02,-286.22,26.634689110781522,4.057385509481929
69,2.0,1,-0.27067178,-0.14767574,-0.27858517,449.3699999999999,-262.19,12.102670589829573,1.855216859011957,449.3699999999999,-262.19,26.601669956445402,4.077766656108283
69,2.0,1,-0.2700516,-0.14805438,-0.27690676,449.6600000000001,-262.94,12.191792242305793,1.8645746969757164,449.6600000000001,-262.94,26.79755934858813,4.098335183952624
69,2.0,1,-0.26850331,-0.14898498,-0.27730152,453.3499999999999,-270.02,12.246918611160378,1.8740282303142664,453.3499999999999,-270.02,26.91872710733051,4.119114050230756
69,2.0,1,-0.26807904,-0.14981458,-0.27718896,407.02,-255.47,12.302243628487744,1.8835672994994939,407.02,-255.47,27.040331495416062,4.1400809242998875
69,2.0,1,-0.26986241,-0.14770181,-0.27690014,315.25,-225.25,12.392536463679882,1.8990320889456598,315.25,-225.25,27.23879514716838,4.17407253150256
69,2.0,1,-0.27069211,-0.150096,-0.27837417,316.54999999999995,-229.65,12.409124104459632,1.9078301949777243,316.54999999999995,-229.65,27.27525478160227,4.193410768561037
69,2.0,1,-0.26974019,-0.147102,-0.2785117,341.52,-222.15,12.501035692041073,1.9177046689753796,341.52,-222.15,27.477276451106277,4.215114862407884
69,2.0,1,-0.26890621,-0.14601058,-0.2808474,341.14,-221.93,12.593268733235409,1.9276702967290147,341.14,-221.93,27.68000467565143,4.237019312210375
69,2.0,1,-0.26954836,-0.14748743,-0.27981293,339.99,-224.32999999999998,12.617334119843882,1.9377343726507226,339.99,-224.32999999999998,27.732900395416852,4.259140151086287
69,2.0,1,-0.26787537,-0.14701891,-0.27851328,153.53999999999996,-163.91,12.589839057215258,1.9478961411930857,,,27.672466247759136,4.281475718342401
69,2.0,1,-0.26780432,-0.14714003,-0.27834335,253.15999999999997,-215.84,12.735621384750946,1.9581613109404508,253.15999999999997,-215.84,27.99289580368258,4.304038561447111
69,2.0,1,-0.269104,-0.1468014,-0.27960244,-45.700000000000045,-104.25999999999999,12.801613442201509,1.969573387183484,,,28.137946345958916,4.329122305029298
69,2.0,1,-0.26979816,-0.14683889,-0.27965143,-53.870000000000005,-122.6,12.890986863937266,1.9790097497837484,,,28.334389126934113,4.349863430024678
69,2.0,1,-0.2687737,-0.14799227,-0.27817407,-106.37,-100.57,12.917645512566779,1.9895875367817162,,,28.39298483662178,4.3731134058462136
69,2.0,1,-0.26621681,-0.14590152,-0.28132012,-101.82,-110.22,12.982858335448736,1.9949143977403665,,,28.53632262131632,4.384821846233326
69,2.0,1,-0.26858833,-0.14580195,-0.27989066,163.04999999999995,-136.25,13.045102395571895,2.005660040128592,,,28.673135065467026,4.408440768202645
69,2.0,1,-0.26820964,-0.15232953,-0.27965051,441.09000000000003,-53.27000000000001,13.038448939117316,2.0165087689641155,441.09000000000003,-53.27000000000001,28.65851076817986,4.432286274183127
69,2.0,1,-0.26185152,-0.15846537,-0.27540961,517.69,472.64,13.171153864597608,2.0274774703363923,,,28.95019619438554,4.456395479799392
69,2.0,1,-0.2641286,-0.16190046,-0.27371714,527.5799999999999,467.04999999999995,13.234978630798652,2.0385523579830327,,,29.090483030495438,4.480738082846704
69,2.0,1,-0.26387563,-0.16843335,-0.28249353,436.1600000000001,510.86,13.299624143675986,2.0497462408127465,,,29.232573867799818,4.505342237306417
69,2.0,1,-0.24642789,-0.16492137,-0.26674569,394.3599999999999,-239.85,13.63194922895662,2.1074886849236467,394.3599999999999,-239.85,29.96302440524665,4.632260129462177
69,2.0,1,-0.25146154,-0.15768084,-0.26707947,400.6600000000001,-246.97,13.700632568361756,2.1194085244612877,400.6600000000001,-246.97,30.11399038525914,4.658459936765912
69,2.0,1,-0.25649652,-0.15103857,-0.2687344,403.46000000000004,-254.97,13.769790212715083,2.1314503608491213,403.46000000000004,-254.97,30.265998887547752,4.684927893146369
69,2.0,1,-0.26313144,-0.14573073,-0.27223048,385.81999999999994,-273.01,13.839841569284822,2.1436261559752463,385.81999999999994,-273.01,30.419971769288036,4.711690290833591
69,2.0,1,-0.26616555,-0.14223343,-0.27586263,393.29999999999995,-277.48,13.910425298455339,2.155932884986429,393.29999999999995,-277.48,30.575114806004834,4.738740481200171
69,2.0,1,-0.26395625,-0.14240254,-0.27798691,397.28,-287.49,13.981674679029977,2.1683650048235688,397.28,-287.49,30.731720944507888,4.766066280602205
69,2.0,1,-0.26581892,-0.14315929,-0.27793601,266.78999999999996,-228.72,14.053686952993402,2.180939547620656,266.78999999999996,-228.72,30.890003922679497,4.793705125670201
69,2.0,1,-0.2665346,-0.14348808,-0.27753523,271.94000000000005,-237.88,14.126385231391096,2.193643423609026,271.94000000000005,-237.88,31.049794738597626,4.821628245092638
69,2.0,1,-0.26748392,-0.14501792,-0.27831244,369.42999999999995,-281.19,14.199868924111632,2.2064940715526653,369.42999999999995,-281.19,31.211311895197365,4.84987396927276
69,2.0,1,-0.26756951,-0.14390607,-0.27846816,500.6099999999999,-291.37,14.27405978424476,2.2194781496723737,500.6099999999999,-291.37,31.37438340576998,4.878412972979877
69,2.0,1,-0.2674821,-0.14223686,-0.27662748,410.1700000000001,-267.64,14.386590687007214,2.2392196993422493,410.1700000000001,-267.64,31.621726330041856,4.921804899154264
69,2.0,1,-0.26386881,-0.1415938,-0.27727765,410.93000000000006,-270.46,14.462710518505494,2.252566255466993,410.93000000000006,-270.46,31.789037719675076,4.95114062951645
69,2.0,1,-0.26437047,-0.1410441,-0.27732784,414.02,-267.21,14.608999614886299,2.2660640838910684,414.02,-267.21,32.11058115352009,4.980808856392569
69,2.0,1,-0.26644343,-0.14006004,-0.27778071,418.24,-270.55,14.617686311520819,2.2797109793274375,418.24,-270.55,32.12967451272276,5.010804732561706
69,2.0,1,-0.26820546,-0.13744818,-0.28036159,426.49,-271.64,14.765349606012537,2.2935138862716204,426.49,-271.64,32.45423843401556,5.041143522025022
69,2.0,1,-0.26435977,-0.1393805,-0.27937555,271.55999999999995,-218.53,14.775815424211684,2.3074791535037242,271.55999999999995,-218.53,32.47724230241728,5.071839179401188
69,2.0,1,-0.26362026,-0.13887115,-0.27851415,281.03999999999996,-228.33,14.887228381659027,2.3230254298703725,281.03999999999996,-228.33,32.72212798288654,5.106009894855077
69,2.0,1,-0.26368135,-0.13931036,-0.27856985,287.49,-240.66,14.989142912915323,2.335891061795322,287.49,-240.66,32.94613612258788,5.134288553826119
69,2.0,1,-0.26634282,-0.1391982,-0.27610642,292.66999999999996,-236.95,15.01930428643516,2.350331795810294,292.66999999999996,-236.95,33.01243082158448,5.1660292871910265
69,2.0,1,-0.26741171,-0.13907048,-0.27464294,290.48,-239.43,15.102358044596478,2.3649500909066514,290.48,-239.43,33.194982982023056,5.19816029981282
69,2.0,1,-0.26605186,-0.13818061,-0.27571911,545.1199999999999,-333.06,15.144128276953095,2.3723214238579917,545.1199999999999,-333.06,33.286793952742904,5.214362489639866
69,2.0,1,-0.26172364,-0.13825616,-0.27751639,555.7,-351.65,15.297515905901294,2.387185705882401,555.7,-351.65,33.62393996117105,5.247034181529518
69,2.0,1,-0.26183519,-0.13658985,-0.27456155,556.1500000000001,-362.1,15.313625933384861,2.4022300865784176,556.1500000000001,-362.1,33.65934980157992,5.2801017302993625
69,2.0,1,-0.26151788,-0.13721314,-0.27508608,454.77,-314.54,15.468868399630495,2.4174438020108493,454.77,-314.54,34.000572742387824,5.313541476819848
69,2.0,1,-0.26283997,-0.1374339,-0.27578089,447.56999999999994,-292.8,15.48686231985219,2.4328435494859697,447.56999999999994,-292.8,34.04012337903511,5.347390121770161
69,2.0,1,-0.27078438,-0.1460582,-0.28304785,450.51,-296.92,15.54903827411772,2.44998519261007,450.51,-296.92,34.17678612651075,5.385067453356935
69,2.0,1,-0.26933178,-0.15251693,-0.28049445,447.01,-292.64,15.663959242711943,2.4641851383684363,447.01,-292.64,34.42938241548085,5.416278934133825
69,2.0,1,-0.25945571,-0.16079278,-0.28130591,531.74,-307.83,15.71928835879046,2.4801328170043337,531.74,-307.83,34.55099581262143,5.451331931775526
69,2.0,1,-0.3427012,-0.12940374,-0.35497096,18.00999999999999,-50.83000000000001,17.51756531351515,2.753993523338494,,,38.5036085591063,6.053277764298009
69,2.0,1,-0.29612461,-0.13144103,-0.30910501,243.42999999999995,138.8,17.610442108884683,2.7735665028926917,,,38.70775175532853,6.096299173358133
69,2.0,1,-0.28181648,-0.12715894,-0.29096165,414.4100000000001,408.44000000000005,17.72186229740163,2.7933805756494507,,,38.95265332968878,6.139850505277494
69,2.0,1,-0.28608254,-0.11740941,-0.28921667,439.78999999999996,461.55999999999995,17.834939542501786,2.813466082466306,,,39.201197114418925,6.18399844926094
69,3.0,1,-0.28831765,-0.11573354,-0.29412696,430.76,517.35,-12.101882069753607,2.2930288300030695,,,-26.599936789318427,5.040077368346747
69,3.0,1,-0.2890771,-0.12057525,-0.29876119,426.74,514.08,-12.238779929921707,2.3046599702236605,,,-26.90083828596791,5.065642614551605
69,3.0,1,-0.29095924,-0.25144297,-0.30095795,-308.20000000000005,-141.07,-15.038466337040973,2.8327335065922057,-308.20000000000005,-141.07,-33.05454900881606,6.226348247489668
69,3.0,1,-0.27316946,-0.28357163,-0.28340939,-311.42999999999995,-142.34,-15.112666756517399,2.8500178136037277,-311.42999999999995,-142.34,-33.21764153082524,6.264339154300995
69,3.0,1,-0.26378888,-0.29832104,-0.2767961,-316.65999999999997,-146.49,-15.117427335762898,2.867506291754381,-316.65999999999997,-146.49,-33.22810528400685,6.30277882927613
69,3.0,1,-0.2636072,-0.30712184,-0.27727744,-318.58000000000004,-151.26,-15.192517448071499,2.885191657260009,-318.58000000000004,-151.26,-33.393153350861155,6.341651262657498
