Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
72,97.0,44.0,41.91004120955253,21.171457526607956,7.032037144110222,19.36,,48.67318085367169,16.1666533943094
72,97.0,44.0,42.160766099054655,21.586118494345953,7.174221976749498,19.36,,49.626486418501344,16.493536324547094
72,97.0,44.0,41.78085673904687,21.93363715695918,7.307713243109539,19.36,,50.42543182384915,16.80043274590883
72,97.0,44.0,41.98036648343729,22.29194388948639,7.445436328007457,19.36,,51.24917900192921,17.11705811808914
72,97.0,44.0,41.56529448648711,22.660936250612735,7.587521294517556,19.36,,52.097492440158675,17.443711456095862
72,97.0,44.0,40.77413515528374,24.69149997352718,8.370289390585638,19.36,,56.765758439138985,19.24329530895638
72,97.0,44.0,40.385817338615816,25.032671267635404,8.525150479724957,19.36,,57.550111244293795,19.599320952887673
72,97.0,44.0,40.26657013507211,25.560997921382008,8.70264918887971,19.36,,58.764734221257235,20.00739048523445
72,97.0,44.0,40.20083129209289,26.08410421374012,8.90467084048097,19.36,,59.96735558738853,20.47183826226575
72,97.0,44.0,40.19930248179106,26.606822351032708,9.09484958103906,19.36,,61.169084585024194,20.909059186808804
72,98.0,-45.0,21.002031521557917,11.23011321130743,4.353237906690274,-19.8,9.030873554269904,25.81803027279578,10.00809394748094
72,98.0,45.0,20.224631483071136,11.254625390797774,4.3884930892003435,19.8,8.696591537720588,25.87438377344408,10.08914561207159
72,98.0,45.0,20.713850779660653,11.448715630243699,4.4323223093688515,19.8,8.906955835254081,26.320597233930265,10.18990898923899
72,98.0,45.0,20.684803383925654,11.523037371593968,4.472934819177754,19.8,8.894465455088032,26.491462917294534,10.283277149289658
72,98.0,-45.0,21.231353066834256,11.62416903452478,4.514242644169277,19.8,9.12948181873873,26.723964610372466,10.378243838945167
72,99.0,-45.0,18.26163905550568,7.623646678428406,2.321448559654603,-19.8,8.295255901332467,17.526763713706906,5.337010238645933
72,99.0,45.0,18.42675056810464,7.733965706402804,2.333615786586434,19.8,8.295255901332467,17.780387159020048,5.364982693362212
72,99.0,45.0,18.06824455232264,7.800477663198297,2.3459070860008047,19.8,8.295255901332467,17.933298147692884,5.3932403907158495
72,99.0,45.0,18.292979666693444,7.780532516886462,2.3583285418335937,19.8,8.295255901332467,17.887444256321974,5.421797317675432
72,99.0,45.0,19.291292793796437,7.871276542610658,2.3708829274657566,19.8,8.295255901332467,18.0960647714619,5.450659850243773
72,100.0,-45.0,15.479204306152788,8.083415674228712,2.4574560278654283,-19.8,,18.583772635051808,5.649691408062619
72,100.0,38.0,16.147294408057853,8.133318541256292,2.4710579652898526,16.72,,18.698499326348216,5.680962262201371
72,100.0,20.0,14.882203883283392,8.184050650498833,2.4848009346880917,8.8,,18.815132445496815,5.712557348847922
72,100.0,20.0,15.62520568997872,8.26047109128155,2.49869191888016,8.8,,18.990823038856284,5.7444927215054875
72,100.0,32.0,14.610075649555467,8.225506577395125,2.5127488111890957,14.08,,18.91043962143139,5.7768095169237315
72,100.0,-45.0,17.57214560937483,9.151867126640916,2.7431785335967396,-19.8,,21.040142524147466,6.306567448738903
72,100.0,-45.0,13.432891717136936,9.21598579730211,2.7599878651705656,-19.8,,21.18755134799755,6.345212102027131
72,100.0,-45.0,13.026228176846894,9.281037499997419,2.7769811355426595,-19.8,,21.337105212494066,6.384279630612573
72,100.0,45.0,13.939692332197643,9.350622777083343,2.7941811264181844,19.8,,21.497081764514604,6.423822409635406
72,100.0,45.0,13.564369403095371,9.413661231740555,2.8115774463975907,19.8,,21.642007171771535,6.463816549268061
72,102.0,-31.0,20.654991583039727,7.8005543954031875,2.3641468325440296,-13.64,8.881646380707084,17.93347455503193,5.435173568018723
72,102.0,-31.0,21.093760139668454,7.82552769135658,2.376767926598865,-13.64,9.070316860057435,17.990888162428778,5.464189463250791
72,102.0,-45.0,20.370632866897072,7.872280612310427,2.3895105018137266,-19.8,8.75937213276574,18.09837312770167,5.493484643669757
72,102.0,-45.0,20.68327457362381,7.919591180967075,2.4023858166465923,-19.8,8.893808066658238,18.207140125043303,5.523084992470516
72,102.0,45.0,21.018848434878187,7.988665249067495,2.41539586255412,-19.8,9.03810482699762,18.36594140760617,5.552995088011921
72,102.0,-31.0,20.813987854431318,8.278118226070667,2.493632077139534,-13.64,8.950014777405466,19.031393801736463,5.732860145343789
72,102.0,-31.0,21.04254499455673,8.330140457476123,2.5076142697953747,-13.64,9.048294347659395,19.150992911737607,5.765005206259566
72,102.0,-45.0,21.752677379762464,8.361584637600586,2.5217587115840048,-19.8,9.353651273297858,19.223283081843746,5.797523277931626
72,102.0,-31.0,21.728216414932987,8.414927439161069,2.536046605954478,-13.64,9.343133058421184,19.345918182631298,5.830371147089344
72,102.0,-31.0,22.007224295019192,8.555906424800249,2.550485559643128,-13.64,9.463106446858253,19.67002887061577,5.863566301619551
72,103.0,45.0,26.843615684897156,10.896651235083853,4.21376408828047,19.8,11.542754744505777,25.051401189457778,9.687443638956802
72,103.0,32.0,27.19906408007548,11.040500616188444,4.25431263387391,14.08,11.695597554432457,25.382110916617233,9.78066474527612
72,103.0,41.0,27.318311283619177,11.05742811854951,4.288040016520149,18.04,11.746873851956247,25.42102724454532,9.858203997979821
72,103.0,45.0,27.80217974415225,11.156498764738318,4.329960343153186,19.8,11.954937289985468,25.648790660133393,9.954578828909174
72,103.0,45.0,27.718859582701846,11.278116475434114,4.364860627512398,19.8,11.919109620561793,25.92838977702303,10.034814582651002
72,103.0,45.0,30.138201885367202,12.650018738050624,4.941463731811703,19.8,12.959426810707896,29.082393078778384,11.360425119435105
