Participant,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
53,-0.37524596,-0.12009337,-0.23108095,270.41999999999996,22.590000000000003,8.537363185184994,3.8020783096889073,270.41999999999996,22.590000000000003,16.417349405110745,7.3113965895317685
53,-0.3925038,-0.14035562,-0.21319053,87.58000000000004,-46.74000000000001,7.1380701246132325,3.406132381517879,,,13.726508849631246,6.549992569658881
53,-0.30359313,-0.11378905,-0.24015577,302.95000000000005,-136.38,9.841671779993673,3.698676372577165,302.95000000000005,-136.38,18.925534832927834,7.112554664465888
53,-0.32748058,-0.41059449,-0.26515669,18.639999999999986,-81.13,-9.388098195833507,3.078000872698982,,,-18.053312830587835,5.918995678200143
53,-0.36483401,-0.19343892,-0.23217234,186.60000000000002,-146.54,5.825628420482263,1.755931174148384,,,11.202683452587392,3.376655647887343
53,-0.35183272,-0.33961633,-0.27068391,-117.03999999999996,-126.94,-5.400436801898839,1.802819020462338,,,-10.385039970051468,3.4668209763490756
53,-0.31365287,-0.14670148,-0.24434821,256.97,-130.83,7.244618964383095,2.5849815504817193,256.97,-130.83,13.931402268508693,4.970919521576346
53,-0.38559034,-0.15936142,-0.22239771,85.25,-75.1,5.56253423289719,2.240149419587124,,,10.696753329861297,4.307807333866039
53,-0.36614037,-0.15504262,-0.23020151,241.64,-111.62,6.431108125856011,3.203722615421481,,,12.367020926021109,6.16075858945551
53,-0.38077444,-0.17943446,-0.2401436,180.49,-114.53,5.396246859034804,2.05371064597876,,,10.376982709923928,3.949285572217156
53,-0.33739749,-0.34432206,-0.26213804,-121.46000000000004,-107.19,8.180268637986641,3.109627123174624,,,15.73065659084831,5.9798129578648025
53,-0.39767465,-0.35339507,-0.24218495,-132.51,-121.32,-7.116584799390048,2.1607039259044023,,,-13.685192569227063,4.155033649514166
53,-0.37062094,-0.37123236,-0.25201157,-281.73,-96.71000000000001,-8.10931039892425,2.4749179838681745,-281.73,-96.71000000000001,-15.594203897131335,4.7592672829785
53,-0.19883935,-0.45771745,-0.32486042,-526.61,-42.5,-9.722677175015397,2.9895990232754994,-526.61,-42.5,-18.696708207554607,5.748998921758784
53,-0.30054325,-0.14002623,-0.25249767,331.67999999999995,-62.16,9.042354415433906,2.921529187725267,331.67999999999995,-62.16,17.3884475408794,5.6181006279956875
53,-0.31017673,-0.37586764,-0.27025989,-212.53999999999996,-130.47,-8.057126068696194,2.7001892312165428,,,-15.493853430102781,5.192463891629413
53,-0.29526991,-0.16658975,-0.24103776,285.83000000000004,-172.11,7.38272178376102,2.404985867557993,285.83000000000004,-172.11,14.196973990172442,4.62478782331402
53,-0.27397043,-0.17341329,-0.23255654,331.17999999999995,-190.02,7.233835218500627,2.4302199918729004,331.17999999999995,-190.02,13.910665125176706,4.673313044371587
53,-0.26872385,-0.16992609,-0.24156226,365.37,-192.86,7.7613035230128675,2.5865685354213457,365.37,-192.86,14.924986674753745,4.973971293615247
53,-0.24258159,-0.13764611,-0.26328433,465.4,-181.76,9.363697771607454,3.0391647864114044,465.4,-181.76,18.006390814801133,5.844313884269131
53,-0.25619218,-0.13562405,-0.24230322,419.95000000000005,-94.47,9.681406747113003,2.988180633182959,419.95000000000005,-94.47,18.617345174698308,5.746271357610831
53,-0.33212033,-0.36352783,-0.25620273,-266.25,-94.80000000000001,-8.836849783696122,1.1574924572265015,-266.25,-94.80000000000001,-16.993262134047644,2.225857995246562
53,-0.33107227,-0.36866769,-0.261253,-286.3,-94.0,-9.711603486991294,1.2364739911297704,-286.3,-94.0,-18.675413505484258,2.3777394849425484
53,-0.31756225,-0.14653113,-0.25439423,330.37,-134.59,9.72030871808055,1.440517589910156,330.37,-134.59,18.6921536648689,2.7701153253972306
53,-0.3225753,-0.14678551,-0.2514371,66.70000000000005,-75.52000000000001,9.40990626248253,1.4563020402884086,,,18.095249742753904,2.8004688234746107
53,-0.30940717,-0.3296015,-0.27937898,30.029999999999973,-96.00999999999999,-4.617927575709991,1.2110633613234283,,,-8.880274728090312,2.3288748438249525
