Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
50,0.0,19.738305480155837,9.055444283248123,3.3937499651166863,0.0,,18.862490442005843,7.0691811773380575
50,4.0,20.655359679577252,9.273572301080375,3.3988368612315454,2.0,9.501465452605537,19.316851103150423,7.07977718194531
50,4.0,21.062848589204393,9.390294549332307,3.408326548860492,2.0,9.688910351034021,19.559983546259197,7.099544201276405
50,7.0,29.387381544593435,9.56547474674697,3.419337826476742,3.5,13.51819551051298,19.92488389747394,7.122480692551054
50,20.0,36.70421647497267,9.86622183782888,3.4308783224476946,10.0,,20.55134008819756,7.146519545658549
50,20.0,36.68053475477389,10.24632251178847,3.4542309531673583,10.0,,21.343089792055387,7.195163075447607
50,-31.0,34.935436959436785,10.371310354154922,3.4686134870897614,-15.5,,21.603439467704703,7.225121893607973
50,45.0,22.39147475345964,10.44788787162553,3.476722785643496,22.5,10.300078386591435,21.762950436595982,7.242013562495403
50,41.0,23.053746307983914,10.44788787162553,3.476722785643496,20.5,10.604723301672601,21.762950436595982,7.242013562495403
50,35.0,23.18522068563917,10.621773698411312,3.482230820879708,17.5,10.665201515394019,22.125154613790766,7.253486799892432
50,34.0,25.850639124563028,10.662009610207345,3.496360109194035,17.0,11.891293997298993,22.208966018061904,7.2829181074511755
50,34.0,21.975003122377792,10.79389401223798,3.510974022834131,17.0,10.108501436293786,22.48368122749171,7.313358889563496
50,34.0,10.953203897452738,11.047882123347517,3.526022935473157,17.0,,23.01273846293288,7.344705774590585
50,35.0,-18.25207338492255,11.022943685017088,3.5414429003725556,17.5,,22.960791695890595,7.376825561476036
50,35.0,0.0,11.161176550521267,3.5572370735595493,17.5,,23.248730754735803,7.409724824224542
50,35.0,5.534173027140625,11.230989090336232,3.5717748398734446,17.5,,23.39415027517037,7.440006991456386
50,35.0,8.034636035714419,11.367148704620135,3.590000674793357,17.5,,23.67777075172374,7.477971405594564
50,35.0,27.72802790859672,11.512648688220416,3.607004284766087,17.5,12.754892837954491,23.980847217563127,7.513389925167758
50,37.0,25.954348726812828,11.511432643200594,3.6195061215311854,18.5,11.9390004143339,23.97831419578684,7.539431251149461
50,39.0,35.13550666456435,11.659683416090207,3.630791084428404,19.5,16.162333065699602,24.2871205557159,7.562937828864367
50,39.0,28.943145138106125,11.579137310611687,3.641618535264027,19.5,13.313846763528819,24.119343018004145,7.585491408954969
50,40.0,34.904405739865986,11.668958178088443,3.653001713335871,20.0,16.056026640338356,24.30643988495823,7.6092025688786205
50,40.0,35.04241300585194,11.681868182418887,3.664954687916514,20.0,16.119509982691895,24.333331423978542,7.634100614930098
50,40.0,34.87255790925384,11.522107538905063,3.676250742973261,20.0,16.041376638256768,24.00055000353925,7.657630297613304
50,30.0,35.012198397322464,11.627761325958577,3.690722104879679,15.0,16.105611262768335,24.22062684197172,7.687774144464372
50,7.0,36.946749954249746,11.634831046470723,3.7045357850334932,3.5,16.995504978954884,24.235353069798517,7.716548040224769
50,0.0,38.594671035667744,11.666991078902841,3.7189825703616375,0.0,17.753548676407163,24.30234241735462,7.74664069406329
50,29.0,17.952377132751888,9.088866214630752,3.507180429444439,14.5,,18.93210832507586,7.305456834532767
