Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
27,25.0,-0.34894291,-0.22825043,-0.59635842,305.15999999999997,386.43,9.425658460542097,1.699573603947742,339.54999999999995,220.57,20.94381309932454,3.776452547971882
27,25.0,-0.34695911,-0.22850342,-0.5989179,-89.58999999999997,330.51,9.344816743036326,1.7009638047771118,339.54999999999995,220.57,20.764182803026713,3.7795415742147433
27,25.0,-0.34891444,-0.22995618,-0.59841102,90.13999999999999,189.39,9.389386172687622,1.7026828544624557,339.54999999999995,220.57,20.863216075711897,3.7833613026155763
27,25.0,-0.35314041,-0.23001184,-0.59673375,247.28999999999996,136.79000000000002,9.367150709927952,1.7045739802464817,339.54999999999995,220.57,20.81380887745991,3.787563384107683
27,25.0,-0.34772286,-0.23033988,-0.59571511,339.54999999999995,220.57,9.431777468298908,1.706808874632927,339.54999999999995,220.57,20.95740953456017,3.7925293194343634
27,25.0,-0.3441101,-0.22780259,-0.59663963,290.44000000000005,260.0,9.306925153550969,1.708728942912308,290.44000000000005,260.0,20.679987691190252,3.796795711151148
27,25.0,-0.35285568,-0.21994431,-0.59624642,261.30999999999995,251.44,9.67447692802433,1.7109612912427474,261.30999999999995,251.44,21.49668773407006,3.8017559891413857
27,25.0,-0.40151361,-0.36439028,-0.56880718,724.94,224.10000000000002,10.681554608129163,1.781935295183498,724.94,224.10000000000002,23.734414339263,3.9594602258977307
27,25.0,-0.41099814,-0.36116403,-0.5716874,756.6099999999999,232.8,10.703158427214333,1.7866290116278094,756.6099999999999,232.8,23.78241802527025,3.9698896638369927
27,25.0,-0.4019962,-0.360973,-0.56631845,712.4300000000001,240.98000000000002,10.72548392418658,1.7914183670525867,712.4300000000001,240.98000000000002,23.83202527954258,3.9805316115908482
