Participant,trigger_no,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
69,1.0,-11.0,-9.928714211182236,-11.062890855472293,1.5772790087238242,-5.61,-8.661488195281503,-24.3162341003281,3.4668592611749656
69,1.0,-11.0,-9.957123710641953,-11.176535412933532,1.5846789680955062,-5.61,-8.661488195281503,-24.566024837627904,3.483124371873922
69,1.0,-11.0,-10.071573408465433,-11.428747453161217,1.5921543139809184,-5.61,-8.661488195281503,-25.120386902048352,3.4995551821300577
69,1.0,-11.0,-9.762315714346686,-11.683189710746468,1.5997179286052559,-5.61,-8.661488195281503,-25.679650984220736,3.516180007074352
69,1.0,-11.0,-9.613774617171549,-11.93834328576338,1.6073664383264576,-5.61,-8.661488195281503,-26.240478542107912,3.5329914314415536
69,1.0,-15.0,-12.062673470599997,-13.255547786800848,1.8062780831420575,-7.65,-8.661488195281503,-29.135694035388266,3.9701992267462423
69,1.0,-15.0,-11.61867357904369,-13.384406474021262,1.8158907761394119,-7.65,-8.661488195281503,-29.41892542989873,3.991327925954428
69,1.0,-15.0,-11.330520084523608,-13.444632161839081,1.8256053009082507,-7.65,-8.661488195281503,-29.5513014917223,4.012680451396335
69,1.0,-15.0,-9.510688719131961,-13.505523568636534,1.835411323255471,-7.65,-8.661488195281503,-29.6851408038631,4.034234088515527
69,1.0,-16.0,-9.331303022543407,-13.566827581606333,1.8453220454244388,-8.16,-8.661488195281503,-29.81988702437072,4.056017855842915
69,1.0,-16.0,-21.653720488203756,-16.614499573836174,2.516023860601199,-8.16,-8.661488195281503,-36.51867006329191,5.530220445601433
69,1.0,-24.0,3.7183976292859504,-16.692945577389548,2.535422789202671,-12.24,-8.661488195281503,-36.691094379102225,5.572859290667468
69,1.0,-24.0,-7.041497366089425,-16.758538219496206,2.5514936481186687,-12.24,-8.661488195281503,-36.83526700645266,5.608183038564835
69,1.0,-24.0,-9.575624717897057,-16.85693413709591,2.569566911324264,-12.24,-8.661488195281503,-37.051541233336806,5.647908071090731
69,1.0,-24.0,4.108825321861057,-16.923971381542895,2.58787374356341,-12.24,-8.661488195281503,-37.198889096631284,5.688146488352375
69,2.0,-31.0,9.993650209947322,10.956939396590428,1.6252516908605799,-15.81,11.891729453850896,24.08335279370576,3.572303216511555
69,2.0,-31.0,29.72932363462724,10.797641097105286,1.6332557267161691,-15.81,11.891729453850896,23.73321513143742,3.58989608732214
69,2.0,-45.0,28.648139255188497,10.784909703457057,1.6398557346516558,-22.95,11.4592557020754,23.70523152819861,3.60440290476434
69,2.0,-45.0,20.07658741819664,10.880482056454166,1.6472505125075747,-22.95,11.4592557020754,23.915299560086257,3.620656626491648
69,2.0,45.0,27.371335179469916,10.855104804113678,1.6547030100710307,22.95,10.948534071787968,23.859520359441863,3.6370372161361253
69,2.0,38.0,33.13034656994881,12.302243628487744,1.8835672994994939,19.38,13.252138627979527,27.040331495416062,4.1400809242998875
69,2.0,38.0,33.25210156763335,12.392536463679882,1.8990320889456598,19.38,13.300840627053342,27.23879514716838,4.17407253150256
69,2.0,38.0,25.437865816239363,12.409124104459632,1.9078301949777243,19.38,10.175146326495746,27.27525478160227,4.193410768561037
69,2.0,38.0,25.591277113321887,12.501035692041073,1.9177046689753796,19.38,10.236510845328755,27.477276451106277,4.215114862407884
69,2.0,38.0,25.779591509740655,12.593268733235409,1.9276702967290147,19.38,10.311836603896262,27.68000467565143,4.237019312210375
69,2.0,45.0,32.010200591251014,14.608999614886299,2.2660640838910684,22.95,12.804080236500406,32.11058115352009,4.980808856392569
69,2.0,45.0,32.52157158152611,14.617686311520819,2.2797109793274375,22.95,13.008628632610446,32.12967451272276,5.010804732561706
69,2.0,45.0,32.74884757720392,14.765349606012537,2.2935138862716204,22.95,13.099539030881568,32.45423843401556,5.041143522025022
69,2.0,45.0,31.31700880443368,14.775815424211684,2.3074791535037242,22.95,12.526803521773473,32.47724230241728,5.071839179401188
69,2.0,45.0,31.924160392887266,14.887228381659027,2.3230254298703725,22.95,12.769664157154907,32.72212798288654,5.106009894855077
69,2.0,38.0,1.4618716721990834,17.610442108884683,2.7735665028926917,19.38,12.769664157154907,38.70775175532853,6.096299173358133
69,2.0,-31.0,19.759212724232263,17.72186229740163,2.7933805756494507,-15.81,12.769664157154907,38.95265332968878,6.139850505277494
69,2.0,-31.0,33.63765906030109,17.834939542501786,2.813466082466306,-15.81,12.769664157154907,39.201197114418925,6.18399844926094
69,3.0,-31.0,35.69775362112355,-12.101882069753607,2.2930288300030695,-15.81,-10.006637409700339,-26.599936789318427,5.040077368346747
69,3.0,-31.0,34.9647885350626,-12.238779929921707,2.3046599702236605,-15.81,-10.006637409700339,-26.90083828596791,5.065642614551605
69,3.0,-16.0,-25.016593524250847,-16.055755139944438,3.0935422895302906,-8.16,-10.006637409700339,-35.290549797597876,6.799605952387578
69,3.0,-24.0,-25.278772619264895,-16.15188086511256,3.1138127939840956,-12.24,-10.111509047705958,-35.501834141517406,6.844160521177043
69,3.0,-24.0,-25.703291711191667,-16.236916350476008,3.1343372339386235,-12.24,-10.281316684476668,-35.688742138346264,6.8892732401970935
69,3.0,-16.0,-25.85913810822789,-16.184248951172833,3.1550957895819067,-8.16,-10.343655243291156,-35.572979194677885,6.934900545501032
69,3.0,-24.0,-26.21466270146675,-16.224391682332794,3.176098263574744,-12.24,-10.4858650805867,-35.66121291776748,6.981063983337288
69,3.0,-42.0,-25.49630821512795,-17.553006750527476,3.8813189734906484,-21.42,-10.19852328605118,-38.58150883765939,8.531139103732444
69,3.0,-45.0,1.0113781807662765,-17.6382792131288,3.9115133597006357,-22.95,-10.19852328605118,-38.7689377104571,8.597506364621998
69,3.0,-15.0,0.9253379824025278,-17.818600316114946,3.9421355589844103,-7.65,-10.19852328605118,-39.16528349482065,8.664813958647734
69,3.0,-42.0,0.7094257865086068,-18.058901813255773,3.9732125315277713,-21.42,-10.19852328605118,-39.69346618553619,8.73312114429804
69,3.0,-42.0,0.6193270882220436,-18.464048355015905,4.004796945325925,-21.42,-10.19852328605118,-40.58397828432496,8.802543685826382
69,3.0,-26.0,-31.27804720517463,-22.522906866639687,4.703888456692084,-13.26,-12.511218882069853,-49.50534929287403,10.339146827809202
69,3.0,-26.0,-32.18309268796307,-22.614257534307512,4.746423098755855,-13.26,-12.873237075185228,-49.70613806040791,10.432637971065372
69,3.0,-26.0,-32.81784207589182,-22.778323101756314,4.789579918460987,-13.26,-13.127136830356728,-50.06675417766038,10.527496660777249
69,3.0,-24.0,-38.27246597215937,-22.943235620792677,4.8334232003826685,-12.24,-15.308986388863747,-50.4292318945023,10.623864194441108
69,3.0,-24.0,-38.87718246065926,-23.041928279886974,4.877934495100618,-12.24,-15.550872984263705,-50.64615835919157,10.721700020231157
69,4.0,41.0,39.066308557062584,14.734473602135033,2.2814219688630164,20.91,15.626523422825034,32.386372977492805,5.01456548756091
69,4.0,45.0,39.19699225457733,14.744361729892255,2.295221481240028,22.95,15.678796901830934,32.408107082303175,5.044896815765581
69,4.0,45.0,0.0,14.823945035015765,2.309176965470943,22.95,15.678796901830934,32.58303118696465,5.075570970105133
69,4.0,45.0,0.0,14.904555484457036,2.3232931428939523,22.95,15.678796901830934,32.76021295483657,5.106598328080905
69,4.0,45.0,0.0,14.985591493234725,2.337568057938813,22.95,15.678796901830934,32.938330102129925,5.137974591349511
69,4.0,41.0,46.2823214198332,16.73192751334454,2.661273018005218,20.91,18.512928567933283,36.7767766743313,5.849478093575469
69,4.0,41.0,46.756354210818344,16.846054356840593,2.6796107886931955,20.91,18.70254168432734,37.027627476335624,5.889784513547644
69,4.0,45.0,45.077758642740775,17.019060336357178,2.698180128040012,22.95,18.03110345709631,37.407894619313076,5.9305999214319485
69,4.0,41.0,45.623221032367525,17.055279105832593,2.716994416415539,20.91,18.24928841294701,37.48750347462004,5.971953727281354
69,4.0,38.0,46.03150612460303,17.207775511667794,2.736050759526978,19.38,18.412602449841213,37.82269057464581,6.013839569440298
69,4.0,41.0,0.0,18.853330394340116,3.0535539573426504,20.91,18.412602449841213,41.43962020675957,6.711711598239145
69,4.0,45.0,1.8320068651600954,19.040900099660757,3.0770673277878675,22.95,18.412602449841213,41.85189841905434,6.763393986477734
69,4.0,45.0,1.9448331630144424,19.184111895616514,3.1009034584675224,22.95,18.412602449841213,42.166677946565095,6.815785801711613
69,4.0,45.0,9.340231722373609,19.3169560018324,3.125069903876634,22.95,18.412602449841213,42.45866929202761,6.868903648720842
69,4.0,45.0,10.60648369829285,19.452342866005868,3.149587631135484,22.95,18.412602449841213,42.7562496194809,6.922793613235793
69,5.0,-31.0,52.00480631100674,21.868319196256696,3.602094372872152,-15.81,20.8019225244027,48.06656559337222,7.917403431572989
69,5.0,-31.0,52.34734370449257,22.04076499026832,3.6335477325638603,-15.81,20.93893748179703,48.445601448609764,7.986537916175365
69,5.0,-31.0,46.15894302217953,22.21554950966427,3.6654742090508172,-15.81,18.46357720887181,48.829777822242065,8.056712311493698
69,5.0,-31.0,46.46901241628282,22.39298470702209,3.6978828750826462,-15.81,18.58760496651313,49.21978038603456,8.127946559431656
69,5.0,-31.0,47.271783701016254,22.503836171380808,3.7307831024964813,-15.81,18.9087134804065,49.463431904695014,8.200261259287263
69,5.0,-24.0,43.82043536665172,36.479016075174876,6.252606368965134,-12.24,17.52817414666069,80.18087733323438,13.743228798985363
