Participant,trigger_no,fzd_hands0_fingerTip_coordinates_x,fzd_hands0_fingerTip_coordinates_y,fzd_hands0_fingerTip_coordinates_z,eyegaze_new_coordinates_x,eyegaze_new_coordinates_y,angle_center,Buidling_half_width,eyegaze_new_coordinates_x_without_tablet_&_road_gazes,eyegaze_new_coordinates_y_without_tablet_&_road_gazes,angle_center_scaled,Buidling_half_width_scaled
28,50.0,-0.39202321,-0.11648897,-0.44643974,566.75,27.0,19.891649092713184,7.0693701794960555,566.75,27.0,36.16301805055257,12.852114986323828
28,50.0,-0.38033444,-0.11768083,-0.43543482,-8.740000000000009,-41.370000000000005,20.11899654036135,7.151690391264413,566.75,27.0,36.57633571037694,13.001773131318702
28,50.0,-0.40800324,-0.12322146,-0.46039364,-5.980000000000018,-65.44,20.481847314381366,7.2545185212986025,566.75,27.0,37.235998417545325,13.188714671720861
28,50.0,-0.39688843,-0.11753201,-0.44820356,-817.29,174.22000000000003,22.526378751479974,7.904439237041253,-817.29,174.22000000000003,40.952956570190594,14.370270532940998
28,50.0,-0.396061,-0.11613946,-0.45551747,-817.29,-2274.34,22.923846250225257,8.025583769645657,-817.29,174.22000000000003,41.67555248290952,14.590511293215805
28,50.0,-0.40231916,-0.11583215,-0.46037298,-1025.29,-4.560000000000002,23.251431428538066,8.138246608110848,-1025.29,-4.560000000000002,42.271102337082205,14.795332333545518
28,50.0,-0.39509511,-0.11654048,-0.45620471,-85.76999999999998,-15.740000000000009,29.028015204503497,9.743542021562803,-1025.29,-4.560000000000002,52.77293164178736,17.713759395201176
28,50.0,-0.3977859,-0.11289743,-0.45908284,-6.0,-25.600000000000023,29.597271914182166,9.889296711951307,-1025.29,-4.560000000000002,53.80784033998318,17.97874142232748
28,50.0,-0.40003127,-0.11850705,-0.45604739,379.26,339.65,30.25876962774865,10.037228100895353,-1025.29,-4.560000000000002,55.01044318324705,18.24768068742775
28,50.0,-0.39704895,-0.12302049,-0.4272778,548.8800000000001,661.33,32.92128110358234,10.645927686075659,-1025.29,-4.560000000000002,59.850889046312695,19.35429653328555
