Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
63,20.0,17.891354190365497,6.4375601698478055,2.3133393629725183,8.2,,14.632574266064063,5.258220372036535
63,38.0,24.80445060329759,9.65465635825049,3.269928908166931,15.579999999999998,11.658091783549866,21.945033902303365,7.432548408263434
63,-42.0,-42.417153600076475,-19.206857224883553,6.1445378332219995,-17.22,-19.93606219203594,-43.65718647216032,13.966534494913606
63,-15.0,-9.772267396588163,-8.19442043290289,2.5916701572818117,-6.1499999999999995,,-18.62591764398827,5.890866267501558
63,-15.0,-10.548295989479882,-7.479394611584682,2.421667374674081,-6.1499999999999995,,-17.000663952131983,5.504449942634185
63,32.0,24.02018232457401,9.45407383367328,3.2115581468411096,13.12,11.289485692549784,21.48910982393937,7.2998716677698425
63,-15.0,-18.75727026505934,-10.136072046239281,3.2586231069535625,-6.1499999999999995,-8.815917024577889,-23.039291761101886,7.4068503221054485
63,-15.0,3.664413008133469,-12.143047124087758,5.935802877455846,-6.1499999999999995,,-27.601146113051474,13.492079940457138
63,-42.0,-28.248639281015848,-15.444752906737895,4.880957049672714,-17.22,-13.276860462077448,-35.105923357015236,11.094415373906081
63,32.0,18.67562246908907,9.048413153251717,3.1231943426128,13.12,,20.567043097341156,7.099020740758896
63,41.0,30.728784716406267,11.070610217055341,3.733781162921203,16.81,14.442528816710945,25.16349702336679,8.486884583319894
63,45.0,11.312339584797975,13.889815209939606,4.508001881121598,18.45,,31.571549972192727,10.246688275789392
63,32.0,20.931049199974165,7.483009493576142,2.885730184165691,13.12,9.837593123987856,17.00888057889857,6.559264708608616
63,32.0,20.564757711630488,8.051887726843372,2.944334040212791,13.12,9.665436124466328,18.301940803114984,6.692471273403674
63,32.0,24.820929974961317,9.565316808252396,3.5555542618671248,13.12,11.665837088231818,21.741965105157696,8.081774837223975
63,45.0,28.330287076986114,11.901505012385353,4.5082575107418705,18.45,13.315234926183473,27.05212089315191,10.24726932191627
63,32.0,15.122070688511558,6.856427383660922,3.3957133691702386,13.12,,15.584659443061277,7.718456488123953
63,32.0,19.454647311374195,7.318099671207815,2.7767771881531385,13.12,9.143684236345871,16.634040552655364,6.311614548672085
63,-15.0,-17.342291489024152,-9.015486233732487,3.1030030419500805,-6.1499999999999995,,-20.492200209273943,7.053125914352533
63,-15.0,-10.271891982938328,-7.418795673256548,2.44088826962903,-6.1499999999999995,,-16.862922565312132,5.548139036866786
63,-15.0,-11.750541058583359,-7.620985755817281,2.608698740073493,-6.1499999999999995,,-17.32250062297268,5.929572236187051
63,-15.0,-12.21495971456103,-7.552778278228238,2.592706526161684,-6.1499999999999995,,-17.167465026412785,5.893221933965509
63,41.0,7.247927282645028,11.577343716654001,4.290757551300139,16.81,,26.315302267954547,9.752891914105215
63,-15.0,-16.468884790846797,-10.91961236225846,4.9873120922443706,-6.1499999999999995,,-24.82027889941348,11.336160385671455
63,-42.0,-35.223158806512735,12.405339669735044,4.239392556214789,-17.22,-16.554884639060983,28.197337069307757,9.636139280276216
63,41.0,36.61491664974903,14.873296909076199,4.937699008643669,16.81,17.20901082538204,33.8070038743302,11.223389846647061
63,41.0,18.15802038637847,9.970683058072622,3.834036433982547,16.81,,22.66336259099907,8.71476481444233
63,-15.0,-9.27938437137315,10.299429719793151,3.0104339483568268,-6.1499999999999995,,23.410603753089834,6.842716364615068
63,-45.0,17.249407757828614,9.03511635239734,2.7007451701078877,-18.45,,20.536819468999155,6.138793771655229
63,-15.0,-16.120570798863543,-8.808475707194399,2.685531747585293,-6.1499999999999995,,-20.02166528245287,6.104213662261372
63,38.0,19.241164542094133,8.174013405702564,2.465925602972412,15.579999999999998,9.043347334784242,18.57953247116193,5.605048895556293
63,18.0,15.59173278092768,9.793387970966931,3.668167605955828,7.38,,22.260370858007835,8.3377449683376
63,-45.0,-41.30179976338172,-19.58733384614186,6.2917772974715875,-18.45,-19.411845888789408,-44.52200983228045,14.30120979715292
63,32.0,38.76098027777487,9.358895232843317,2.730791780758009,13.12,,21.27276886425286,6.207089717662956
63,-6.0,27.04564514956401,12.57303691856708,3.4528207815747507,-2.46,12.711453220295084,28.578512915902976,7.848261636519409
63,41.0,19.533298857951053,10.438999512644385,3.383446974684099,16.81,9.180650463236994,23.727845892240687,7.690574973456956
63,-31.0,1.2883872391638571,9.365766553182048,2.648909858097546,-12.709999999999999,,21.288387375382797,6.020972107455724
63,-45.0,2.4352016944893533,13.527796853399458,4.0893073893692495,-18.45,,30.74868224777697,9.294995696036306
63,-45.0,-8.251670829435474,10.55892480002895,3.3476312937668293,-18.45,,24.000436070465806,7.609165930732004
63,-42.0,-13.604470370752276,-8.715758026636674,2.9925061725675874,-17.22,,-19.81091799454516,6.801966530246127
63,32.0,21.614943124018694,9.563436815765588,3.061445101470109,13.12,10.159023268288786,21.737691882235183,6.958664715641558
63,32.0,37.986449809579845,9.02439282686675,3.0252663002948927,13.12,,20.512444895468125,6.876430300570291
63,32.0,15.528811543666189,8.821553996482114,2.883434048319415,13.12,,20.051392234003846,6.5540455918300315
63,20.0,-40.449366810958196,7.54480449262309,2.94952548271242,8.2,,17.149340611732285,6.704271422205331
63,-45.0,-22.083856154086476,-12.647230085741015,4.144885659474429,-18.45,-10.379412392420644,-28.747153984889326,9.421325103985376
63,-45.0,-18.405210961334333,-12.05872695045756,6.206594887527566,-18.45,,-27.409486358390033,14.107590179350158
63,38.0,16.146787981055827,9.488846590763847,2.927841658314868,15.579999999999998,,21.568148300806225,6.6549840893496945
63,32.0,19.685358514666323,11.465786158815085,4.116940069523749,13.12,9.252118501893172,26.06173193898669,9.357804778027482
63,-45.0,37.858360148011826,-21.97511456183299,7.406000069784488,-18.45,,-49.949435399046386,16.833838158620143
63,-15.0,7.048676697983644,-11.03819017555071,1.4305829871243532,-6.1499999999999995,,-25.089806269026766,3.251715129733654
63,0.0,0.0,-14.515111699605939,1.9975877153618455,0.0,,-32.992848893204304,4.540516877017474
63,0.0,36.17371892657025,-17.451980030281106,2.508745284403318,0.0,,-39.66835060882896,5.702378031448742
63,20.0,6.456917442786294,9.824373910213748,1.4609732335941246,8.2,,22.33080189791585,3.320792159959444
63,-42.0,19.46438512190276,-13.73681255385361,2.6050310380991846,-17.22,9.148261007294298,-31.223774934909258,5.921235549599448
63,32.0,0.0,12.342337190177679,1.8765841343679917,13.12,,28.054132433273864,4.265475737418445
63,23.0,2.011981467670996,14.608533248802917,2.2523932840985648,9.43,,33.205196074529034,5.119689934756039
63,20.0,43.31902466749117,10.37485102501796,1.534830016368801,8.2,20.359941593720848,23.582036379865826,3.4886686272062857
63,38.0,-41.685319685737475,11.305290905907656,1.367711297033451,15.579999999999998,-19.592100252296614,25.696926229128103,3.1088077781570345
63,25.0,48.86395870116004,13.188037011707479,1.986389256907188,10.25,22.966060589545215,29.9764081276111,4.515062780950037
63,45.0,3.4771474210457,15.655915651873386,2.422208679803589,18.45,,35.585896276708205,5.505680329193558
63,-45.0,41.49805409864971,18.68902750562375,2.9884583428762017,-18.45,,42.48015952028278,6.792765813357608
63,-31.0,11.16627242686952,23.96708500007844,3.9646915249960557,-12.709999999999999,,54.4771842051783,9.011743836316032
63,-31.0,8.030697436671907,25.107521868016704,4.152326724489711,-12.709999999999999,,57.06939720600197,9.438238644765118
63,32.0,32.62241433303779,13.897367446116325,2.1426119386093454,13.12,15.33253473652776,31.588716205022408,4.870156936459042
63,20.0,2.0269627146380125,11.041619755566733,1.691855101807593,8.2,,25.097601704403186,3.845586646408659
63,38.0,3.7220908089565095,12.30503584201467,1.9203884632696226,15.579999999999998,,27.969346468899346,4.3650429770118535
63,41.0,1.0689119710969865,14.148247760827116,2.2758951371914096,16.81,,32.158967160360035,5.173109646836073
63,41.0,37.830644841122826,16.421542460112605,2.7504222859226317,16.81,17.780403075327726,37.32616601183595,6.25170985590214
63,32.0,5.677892600501166,11.506109885427424,1.4013261350912334,13.12,,26.153387769576536,3.185214305062374
63,-42.0,-40.46359899557688,-19.702822613124713,3.0363126516329775,-17.22,-19.017891527921133,-44.78451579963247,6.901538657161758
63,25.0,33.279342012541676,15.614735687256536,3.108357985160839,10.25,15.641290745894587,35.49229421713411,7.0652977002705875
63,-39.0,-28.74002418153415,-16.73954227927557,2.5432221466759843,-15.989999999999998,-13.50781136532105,-38.04897960079337,5.780743939394515
63,-42.0,-29.517550899122572,-16.638928602137746,2.520217682066945,-17.22,-13.873248922587608,-37.820284712659095,5.728454791338166
