Participant,horizontal_angle_finger_pointing_unscaled,eyegaze_horiz_angle_x,angle_center,Buidling_half_width,horizontal_angle_finger_pointing,eyegaze_horiz_angle_x_scaled_without_tablet,angle_center_scaled,Buidling_half_width_scaled
69,-11.0,-9.928714211182236,-11.428747453161217,1.5921543139809184,-5.61,,-25.120386902048352,3.4995551821300577
69,-15.0,-12.062673470599997,-13.444632161839081,1.8256053009082507,-7.65,,-29.5513014917223,4.012680451396335
69,-24.0,-21.653720488203756,-16.758538219496206,2.5514936481186687,-12.24,-8.661488195281503,-36.83526700645266,5.608183038564835
69,-45.0,9.993650209947322,10.784909703457057,1.6398557346516558,-22.95,,23.70523152819861,3.60440290476434
69,38.0,33.13034656994881,12.409124104459632,1.9078301949777243,19.38,13.252138627979527,27.27525478160227,4.193410768561037
69,45.0,32.010200591251014,14.765349606012537,2.2935138862716204,22.95,12.804080236500406,32.45423843401556,5.041143522025022
69,-31.0,1.4618716721990834,17.834939542501786,2.813466082466306,-15.81,,39.201197114418925,6.18399844926094
69,-24.0,-25.016593524250847,-16.236916350476008,3.1343372339386235,-12.24,-10.006637409700339,-35.688742138346264,6.8892732401970935
69,-15.0,-25.49630821512795,-17.818600316114946,3.9421355589844103,-7.65,-10.19852328605118,-39.16528349482065,8.664813958647734
69,-26.0,-31.27804720517463,-22.778323101756314,4.789579918460987,-13.26,-12.511218882069853,-50.06675417766038,10.527496660777249
69,45.0,39.066308557062584,14.823945035015765,2.309176965470943,22.95,15.626523422825034,32.58303118696465,5.075570970105133
69,45.0,46.2823214198332,17.019060336357178,2.698180128040012,22.95,18.512928567933283,37.407894619313076,5.9305999214319485
69,45.0,0.0,19.184111895616514,3.1009034584675224,22.95,,42.166677946565095,6.815785801711613
69,-31.0,52.00480631100674,22.21554950966427,3.6654742090508172,-15.81,20.8019225244027,48.829777822242065,8.056712311493698
69,-31.0,43.82043536665172,37.66071133579251,6.397216862969399,-15.81,17.52817414666069,82.77824351607194,14.06108266480674
69,45.0,0.0,12.287694091521928,1.8646200057025624,22.95,,27.008351613165196,4.098434772534231
69,-45.0,0.0,16.199457844256486,2.5629960397431883,-22.95,,35.60640834167575,5.633465295355528
69,41.0,24.031189742990602,13.696001405431465,1.7682421581834493,20.91,9.61247589719624,30.10381108913836,3.886596263687222
69,45.0,0.0,20.326107837371467,2.7628135054762595,22.95,,44.67678502654248,6.072664085036816
69,45.0,31.27398870525181,16.895194658034065,2.8051469041977866,22.95,12.509595482100725,37.135637858358876,6.165712895426735
69,45.0,-2.972445343471986,20.142921886709377,3.3491610397573766,22.95,,44.27414230698721,7.361455965386714
69,-39.0,29.16681554532465,29.306500613222227,5.02218154590625,-19.89,11.66672621812986,64.41568834786246,11.03875503790194
69,45.0,-4.095026422123479,22.887655281905502,3.8945508270087466,22.95,,50.30706630962829,8.560222717765225
69,41.0,1.8823322642030451,18.914010740552104,3.1077549026576117,20.91,,41.572995607733525,6.83084527604143
69,22.0,-19.91830592120673,13.199723457294924,2.0551994442965213,11.22,,29.012992159134242,4.5173283785637555
